-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
IPER ; ICEN ;IPAT ;  Dur   ;SIST;   Nome Sist   ;  Demanda   ;  GerPeq  ;   Gter   ;  GterAT  ;   Ghid   ;  Cbomb   ;  Compra  ;  Venda   ; IntercLiq  ; Itaipu50 ; Itaipu60 ; Deficit  ;   ENA    ;   EarmInic    ;EarmInic% ;    EarmFim    ; EarmFim% ;   CMO   ;
  -  ;  -   ;  -  ;  (h)   ; -  ;       -       ;    (MW)    ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;    (MW)    ;   (MW)   ;   (MW)   ;   (MW)   ; (MWmes)  ;    (MWmes)    ;   (%)    ;    (MWmes)    ;   (%)    ; ($/MWh) ;
-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
   4 ;    4 ;   3 ;  82.00 ;  1 ; SE            ;    37301.0 ;   3952.0 ;  2705.70 ;   393.00 ; 25674.41 ;   115.60 ;     0.00 ;     0.00 ;    6327.49 ;  1900.00 ;  5539.03 ;     0.00 ;  16322.7 ;     101971.47 ;    49.91 ;     108467.35 ;    53.09 ;   89.17 ;
   4 ;    4 ;  -  ;   -    ;  1 ; SE            ;    42384.2 ;   3952.0 ;  2981.14 ;   393.00 ; 30459.00 ;    95.63 ;     0.00 ;     0.00 ;    6561.69 ;  2400.00 ;  6058.28 ;     0.00 ;  16322.7 ;     101971.47 ;    49.91 ;     108467.35 ;    53.09 ;   92.19 ;
   4 ;    4 ;   1 ;  40.00 ;  2 ; S             ;    15776.0 ;   1773.0 ;   665.00 ;     0.00 ;  5074.75 ;     0.00 ;     0.00 ;     0.00 ;    8263.25 ;    -     ;    -     ;     0.00 ;   1034.0 ;       6283.42 ;    31.58 ;       6724.89 ;    33.80 ;   95.36 ;
   4 ;    4 ;   2 ;  46.00 ;  2 ; S             ;    13987.9 ;   1773.0 ;   665.00 ;     0.00 ;  3627.12 ;     0.00 ;     0.00 ;     0.00 ;    7922.78 ;    -     ;    -     ;     0.00 ;   1034.0 ;       6283.42 ;    31.58 ;       6724.89 ;    33.80 ;   94.83 ;
   4 ;    4 ;   3 ;  82.00 ;  2 ; S             ;    10872.9 ;   1773.0 ;   665.00 ;     0.00 ;  1596.37 ;     0.00 ;     0.00 ;     0.00 ;    6838.53 ;    -     ;    -     ;     0.00 ;   1034.0 ;       6283.42 ;    31.58 ;       6724.89 ;    33.80 ;   89.17 ;
   4 ;    4 ;  -  ;   -    ;  2 ; S             ;    12893.2 ;   1773.0 ;   665.00 ;     0.00 ;  2980.59 ;     0.00 ;     0.00 ;     0.00 ;    7474.63 ;    -     ;    -     ;     0.00 ;   1034.0 ;       6283.42 ;    31.58 ;       6724.89 ;    33.80 ;   92.19 ;
   4 ;    4 ;   1 ;  40.00 ;  3 ; NE            ;    13023.7 ;   4382.0 ;   399.20 ;     0.00 ;  3607.86 ;     0.00 ;     0.00 ;     0.00 ;    4634.64 ;    -     ;    -     ;     0.00 ;   2141.3 ;      33012.48 ;    63.97 ;      34369.26 ;    66.60 ;   95.36 ;
   4 ;    4 ;   2 ;  46.00 ;  3 ; NE            ;    12601.0 ;   4382.0 ;   399.20 ;     0.00 ;  3086.80 ;     0.00 ;     0.00 ;     0.00 ;    4733.00 ;    -     ;    -     ;     0.00 ;   2141.3 ;      33012.48 ;    63.97 ;      34369.26 ;    66.60 ;   95.36 ;
   4 ;    4 ;   3 ;  82.00 ;  3 ; NE            ;    10918.2 ;   4382.0 ;   399.20 ;     0.00 ;  2064.00 ;     0.00 ;     0.00 ;     0.00 ;    4073.00 ;    -     ;    -     ;     0.00 ;   2141.3 ;      33012.48 ;    63.97 ;      34369.26 ;    66.60 ;   94.76 ;
   4 ;    4 ;  -  ;   -    ;  3 ; NE            ;    11880.3 ;   4382.0 ;   399.20 ;     0.00 ;  2711.64 ;     0.00 ;     0.00 ;     0.00 ;    4387.44 ;    -     ;    -     ;     0.00 ;   2141.3 ;      33012.48 ;    63.97 ;      34369.26 ;    66.60 ;   95.07 ;
   4 ;    4 ;   1 ;  40.00 ;  4 ; N             ;     6262.1 ;    490.0 ;   650.50 ;     0.00 ; 18121.60 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;   3831.0 ;      10526.59 ;    69.85 ;      11192.82 ;    74.27 ;    0.00 ;
   4 ;    4 ;   2 ;  46.00 ;  4 ; N             ;     6215.1 ;    490.0 ;   650.50 ;     0.00 ; 18074.60 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;   3831.0 ;      10526.59 ;    69.85 ;      11192.82 ;    74.27 ;    0.00 ;
   4 ;    4 ;   3 ;  82.00 ;  4 ; N             ;     5659.6 ;    490.0 ;   650.50 ;     0.00 ; 16219.10 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;   3831.0 ;      10526.59 ;    69.85 ;      11192.82 ;    74.27 ;    0.00 ;
   4 ;    4 ;  -  ;   -    ;  4 ; N             ;     5955.2 ;    490.0 ;   650.50 ;     0.00 ; 17180.13 ;     0.00 ;     0.00 ;     0.00 ;  -12365.48 ;    -     ;    -     ;     0.00 ;   3831.0 ;      10526.59 ;    69.85 ;      11192.82 ;    74.27 ;    0.00 ;
   4 ;    4 ;   1 ;  40.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   4 ;    4 ;   2 ;  46.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   4 ;    4 ;   3 ;  82.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   4 ;    4 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   5 ;    5 ;   1 ;  46.00 ;  1 ; SE            ;    48334.6 ;   3952.0 ;  3242.70 ;   393.00 ; 35858.00 ;    42.20 ;     0.00 ;     0.00 ;    7044.10 ;  4000.00 ;  6300.00 ;     0.00 ;  14921.5 ;     108467.35 ;    53.09 ;     113806.83 ;    55.70 ;   94.55 ;
   5 ;    5 ;   2 ;  40.00 ;  1 ; SE            ;    45419.1 ;   3952.0 ;  3244.70 ;   393.00 ; 32408.85 ;   115.60 ;     0.00 ;     0.00 ;    7601.15 ;  2091.10 ;  7000.00 ;     0.00 ;  14921.5 ;     108467.35 ;    53.09 ;     113806.83 ;    55.70 ;   94.17 ;
   5 ;    5 ;   3 ;  82.00 ;  1 ; SE            ;    36941.0 ;   3952.0 ;  2705.70 ;   393.00 ; 25243.31 ;   115.60 ;     0.00 ;     0.00 ;    6398.59 ;  1900.00 ;  4972.85 ;     0.00 ;  14921.5 ;     108467.35 ;    53.09 ;     113806.83 ;    55.70 ;   88.51 ;
   5 ;    5 ;  -  ;   -    ;  1 ; SE            ;    42079.3 ;   3952.0 ;  2981.07 ;   393.00 ; 29855.79 ;    95.50 ;     0.00 ;     0.00 ;    6861.66 ;  2520.50 ;  5818.89 ;     0.00 ;  14921.5 ;     108467.35 ;    53.09 ;     113806.83 ;    55.70 ;   91.51 ;
   5 ;    5 ;   1 ;  46.00 ;  2 ; S             ;    15172.6 ;   1773.0 ;   665.00 ;     0.00 ;  4755.96 ;     0.00 ;     0.00 ;     0.00 ;    7978.64 ;    -     ;    -     ;     0.00 ;   1036.3 ;       6724.89 ;    33.80 ;       7167.15 ;    36.02 ;   94.55 ;
   5 ;    5 ;   2 ;  40.00 ;  2 ; S             ;    13452.9 ;   1773.0 ;   665.00 ;     0.00 ;  3349.05 ;     0.00 ;     0.00 ;     0.00 ;    7665.85 ;    -     ;    -     ;     0.00 ;   1036.3 ;       6724.89 ;    33.80 ;       7167.15 ;    36.02 ;   94.17 ;
   5 ;    5 ;   3 ;  82.00 ;  2 ; S             ;    10457.1 ;   1773.0 ;   665.00 ;     0.00 ;  1817.84 ;     0.00 ;     0.00 ;     0.00 ;    6201.26 ;    -     ;    -     ;     0.00 ;   1036.3 ;       6724.89 ;    33.80 ;       7167.15 ;    36.02 ;   88.51 ;
   5 ;    5 ;  -  ;   -    ;  2 ; S             ;    12461.5 ;   1773.0 ;   665.00 ;     0.00 ;  2986.90 ;     0.00 ;     0.00 ;     0.00 ;    7036.64 ;    -     ;    -     ;     0.00 ;   1036.3 ;       6724.89 ;    33.80 ;       7167.15 ;    36.02 ;   91.51 ;
   5 ;    5 ;   1 ;  46.00 ;  3 ; NE            ;    13001.6 ;   4382.0 ;   371.20 ;     0.00 ;  3971.14 ;     0.00 ;     0.00 ;     0.00 ;    4277.26 ;    -     ;    -     ;     0.00 ;   2027.1 ;      34369.26 ;    66.60 ;      35234.81 ;    68.28 ;   94.55 ;
   5 ;    5 ;   2 ;  40.00 ;  3 ; NE            ;    12579.6 ;   4382.0 ;   371.20 ;     0.00 ;  3093.40 ;     0.00 ;     0.00 ;     0.00 ;    4733.00 ;    -     ;    -     ;     0.00 ;   2027.1 ;      34369.26 ;    66.60 ;      35234.81 ;    68.28 ;   94.54 ;
   5 ;    5 ;   3 ;  82.00 ;  3 ; NE            ;    10899.7 ;   4382.0 ;   371.20 ;     0.00 ;  2073.50 ;     0.00 ;     0.00 ;     0.00 ;    4073.00 ;    -     ;    -     ;     0.00 ;   2027.1 ;      34369.26 ;    66.60 ;      35234.81 ;    68.28 ;   93.52 ;
   5 ;    5 ;  -  ;   -    ;  3 ; NE            ;    11875.2 ;   4382.0 ;   371.20 ;     0.00 ;  2835.93 ;     0.00 ;     0.00 ;     0.00 ;    4286.07 ;    -     ;    -     ;     0.00 ;   2027.1 ;      34369.26 ;    66.60 ;      35234.81 ;    68.28 ;   94.04 ;
   5 ;    5 ;   1 ;  46.00 ;  4 ; N             ;     6382.9 ;    490.0 ;   650.50 ;     0.00 ; 18242.40 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;   3925.1 ;      11192.82 ;    74.27 ;      11427.27 ;    75.82 ;    0.00 ;
   5 ;    5 ;   2 ;  40.00 ;  4 ; N             ;     6335.0 ;    490.0 ;   650.50 ;     0.00 ; 18194.50 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;   3925.1 ;      11192.82 ;    74.27 ;      11427.27 ;    75.82 ;    0.00 ;
   5 ;    5 ;   3 ;  82.00 ;  4 ; N             ;     5768.8 ;    490.0 ;   650.50 ;     0.00 ; 16328.30 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;   3925.1 ;      11192.82 ;    74.27 ;      11427.27 ;    75.82 ;    0.00 ;
   5 ;    5 ;  -  ;   -    ;  4 ; N             ;     6071.8 ;    490.0 ;   650.50 ;     0.00 ; 17296.73 ;     0.00 ;     0.00 ;     0.00 ;  -12365.48 ;    -     ;    -     ;     0.00 ;   3925.1 ;      11192.82 ;    74.27 ;      11427.27 ;    75.82 ;    0.00 ;
   5 ;    5 ;   1 ;  46.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   5 ;    5 ;   2 ;  40.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   5 ;    5 ;   3 ;  82.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   5 ;    5 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;    6 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 33315.99 ;     0.00 ;     0.00 ;     0.00 ;    7825.61 ;  1900.00 ;  6400.06 ;     0.00 ;  48800.9 ;     113806.83 ;    55.70 ;     130635.67 ;    63.94 ;   92.62 ;
   6 ;    6 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3538.40 ;   393.00 ; 31162.47 ;     0.00 ;     0.00 ;     0.00 ;    6723.33 ;  1900.00 ;  5845.19 ;     0.00 ;  48800.9 ;     113806.83 ;    55.70 ;     130635.67 ;    63.94 ;   92.08 ;
   6 ;    6 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3008.40 ;   393.00 ; 24374.21 ;   110.50 ;     0.00 ;     0.00 ;    4988.89 ;  1900.00 ;  4797.10 ;     0.00 ;  48800.9 ;     113806.83 ;    55.70 ;     130635.67 ;    63.94 ;   89.27 ;
   6 ;    6 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3263.59 ;   393.00 ; 28207.60 ;    57.30 ;     0.00 ;     0.00 ;    6113.17 ;  1900.00 ;  5447.30 ;     0.00 ;  48800.9 ;     113806.83 ;    55.70 ;     130635.67 ;    63.94 ;   63.83 ;
   6 ;    6 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2701.18 ;     0.00 ;     0.00 ;     0.00 ;    8836.62 ;    -     ;    -     ;     0.00 ;   2079.1 ;       7167.15 ;    36.02 ;       8160.76 ;    41.01 ;   92.62 ;
   6 ;    6 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1688.77 ;     0.00 ;     0.00 ;     0.00 ;    8273.53 ;    -     ;    -     ;     0.00 ;   2079.1 ;       7167.15 ;    36.02 ;       8160.76 ;    41.01 ;   92.08 ;
   6 ;    6 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   770.95 ;     0.00 ;     0.00 ;     0.00 ;    6228.25 ;    -     ;    -     ;     0.00 ;   2079.1 ;       7167.15 ;    36.02 ;       8160.76 ;    41.01 ;   89.27 ;
   6 ;    6 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1478.46 ;     0.00 ;     0.00 ;     0.00 ;    7360.74 ;    -     ;    -     ;     0.00 ;   2079.1 ;       7167.15 ;    36.02 ;       8160.76 ;    41.01 ;   63.83 ;
   6 ;    6 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5419.61 ;     0.00 ;     0.00 ;     0.00 ;    1979.39 ;    -     ;    -     ;     0.00 ;   8425.4 ;      35234.81 ;    68.28 ;      41046.31 ;    79.54 ;   91.76 ;
   6 ;    6 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4833.01 ;     0.00 ;     0.00 ;     0.00 ;    2179.39 ;    -     ;    -     ;     0.00 ;   8425.4 ;      35234.81 ;    68.28 ;      41046.31 ;    79.54 ;   91.75 ;
   6 ;    6 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1626.58 ;     0.00 ;     0.00 ;     0.00 ;    3612.42 ;    -     ;    -     ;     0.00 ;   8425.4 ;      35234.81 ;    68.28 ;      41046.31 ;    79.54 ;   89.27 ;
   6 ;    6 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3324.31 ;     0.00 ;     0.00 ;     0.00 ;    2869.97 ;    -     ;    -     ;     0.00 ;   8425.4 ;      35234.81 ;    68.28 ;      41046.31 ;    79.54 ;   63.83 ;
   6 ;    6 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  14461.2 ;      11427.27 ;    80.47 ;      11429.42 ;    80.49 ;    0.00 ;
   6 ;    6 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  14461.2 ;      11427.27 ;    80.47 ;      11429.42 ;    80.49 ;    0.00 ;
   6 ;    6 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  14461.2 ;      11427.27 ;    80.47 ;      11429.42 ;    80.49 ;    0.00 ;
   6 ;    6 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  14461.2 ;      11427.27 ;    80.47 ;      11429.42 ;    80.49 ;    0.00 ;
   6 ;    6 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;    6 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;    6 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;    6 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;    7 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 30585.11 ;     0.00 ;     0.00 ;     0.00 ;   10556.49 ;  1900.00 ;  6400.06 ;     0.00 ;  44367.4 ;     113806.83 ;    55.70 ;     128037.83 ;    62.66 ;   93.18 ;
   6 ;    7 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3538.40 ;   393.00 ; 28646.53 ;     0.00 ;     0.00 ;     0.00 ;    9239.27 ;  1900.00 ;  5845.19 ;     0.00 ;  44367.4 ;     113806.83 ;    55.70 ;     128037.83 ;    62.66 ;   92.60 ;
   6 ;    7 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3008.40 ;   393.00 ; 22479.56 ;    97.93 ;     0.00 ;     0.00 ;    6870.98 ;  1900.00 ;  4797.10 ;     0.00 ;  44367.4 ;     113806.83 ;    55.70 ;     128037.83 ;    62.66 ;   89.01 ;
   6 ;    7 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3263.59 ;   393.00 ; 25957.42 ;    50.78 ;     0.00 ;     0.00 ;    8356.84 ;  1900.00 ;  5447.30 ;     0.00 ;  44367.4 ;     113806.83 ;    55.70 ;     128037.83 ;    62.66 ;   63.83 ;
   6 ;    7 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  7704.28 ;     0.00 ;     0.00 ;     0.00 ;    3833.52 ;    -     ;    -     ;     0.00 ;   8796.7 ;       7167.15 ;    36.02 ;      11984.98 ;    60.23 ;   93.18 ;
   6 ;    7 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  5860.30 ;     0.00 ;     0.00 ;     0.00 ;    4102.00 ;    -     ;    -     ;     0.00 ;   8796.7 ;       7167.15 ;    36.02 ;      11984.98 ;    60.23 ;   92.60 ;
   6 ;    7 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;  2795.21 ;     0.00 ;     0.00 ;     0.00 ;    4203.99 ;    -     ;    -     ;     0.00 ;   8796.7 ;       7167.15 ;    36.02 ;      11984.98 ;    60.23 ;   89.01 ;
   6 ;    7 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  4754.75 ;     0.00 ;     0.00 ;     0.00 ;    4084.45 ;    -     ;    -     ;     0.00 ;   8796.7 ;       7167.15 ;    36.02 ;      11984.98 ;    60.23 ;   63.83 ;
   6 ;    7 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  4598.82 ;     0.00 ;     0.00 ;     0.00 ;    2800.18 ;    -     ;    -     ;     0.00 ;   4619.0 ;      35234.81 ;    68.28 ;      38030.53 ;    73.69 ;   93.18 ;
   6 ;    7 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3108.49 ;     0.00 ;     0.00 ;     0.00 ;    3903.91 ;    -     ;    -     ;     0.00 ;   4619.0 ;      35234.81 ;    68.28 ;      38030.53 ;    73.69 ;   92.60 ;
   6 ;    7 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1324.83 ;     0.00 ;     0.00 ;     0.00 ;    3914.17 ;    -     ;    -     ;     0.00 ;   4619.0 ;      35234.81 ;    68.28 ;      38030.53 ;    73.69 ;   89.01 ;
   6 ;    7 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2574.61 ;     0.00 ;     0.00 ;     0.00 ;    3619.67 ;    -     ;    -     ;     0.00 ;   4619.0 ;      35234.81 ;    68.28 ;      38030.53 ;    73.69 ;   63.83 ;
   6 ;    7 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12111.9 ;      11427.27 ;    80.47 ;      11357.92 ;    79.98 ;    0.00 ;
   6 ;    7 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12111.9 ;      11427.27 ;    80.47 ;      11357.92 ;    79.98 ;    0.00 ;
   6 ;    7 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  12111.9 ;      11427.27 ;    80.47 ;      11357.92 ;    79.98 ;    0.00 ;
   6 ;    7 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  12111.9 ;      11427.27 ;    80.47 ;      11357.92 ;    79.98 ;    0.00 ;
   6 ;    7 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;    7 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;    7 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;    7 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;    8 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  2908.40 ;   393.00 ; 32067.96 ;    21.54 ;     0.00 ;     0.00 ;    9725.18 ;  1900.00 ;  6400.06 ;     0.00 ;  54671.0 ;     113806.83 ;    55.70 ;     134227.89 ;    65.69 ;   65.37 ;
   6 ;    8 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  2908.40 ;   393.00 ; 30211.84 ;   115.60 ;     0.00 ;     0.00 ;    8419.56 ;  1900.00 ;  5845.19 ;     0.00 ;  54671.0 ;     113806.83 ;    55.70 ;     134227.89 ;    65.69 ;   64.90 ;
   6 ;    8 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2908.40 ;   393.00 ; 23682.52 ;   115.60 ;     0.00 ;     0.00 ;    5785.68 ;  1900.00 ;  4797.10 ;     0.00 ;  54671.0 ;     113806.83 ;    55.70 ;     134227.89 ;    65.69 ;   61.48 ;
   6 ;    8 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2908.40 ;   393.00 ; 27313.21 ;    90.92 ;     0.00 ;     0.00 ;    7396.37 ;  1900.00 ;  5447.30 ;     0.00 ;  54671.0 ;     113806.83 ;    55.70 ;     134227.89 ;    65.69 ;   63.83 ;
   6 ;    8 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   690.50 ;     0.00 ;  4196.90 ;     0.00 ;     0.00 ;     0.00 ;    7633.10 ;    -     ;    -     ;     0.00 ;   3736.5 ;       7167.15 ;    36.02 ;       9351.44 ;    47.00 ;   65.37 ;
   6 ;    8 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   690.50 ;     0.00 ;  2381.37 ;     0.00 ;     0.00 ;     0.00 ;    7873.13 ;    -     ;    -     ;     0.00 ;   3736.5 ;       7167.15 ;    36.02 ;       9351.44 ;    47.00 ;   64.90 ;
