***********************************************************************
*                                                                     *
*            CEPEL - CENTRO DE PESQUISAS DE ENERGIA ELETRICA          *
*  CEPEL: DECOMP     - Versao 30.1 - Jan/2020(L)                      *
*                                                                     *
***********************************************************************


   PROGRAMA LICENCIADO PARA COMPASS COMERCIALIZADORA DE ENERGIA ELETRICA LTDA                                                                                                     


____________________________________________________________________

 PMO - MARCO/20 - ABR/20 - REV 0 - FCF COM CVAR - 12 REE - VALOR ESPERADO        
____________________________________________________________________

--------------------------------------
Resultado de operacao dos subsistemas.                                          
--------------------------------------
---------------------------------------------------
IPER;      Indice do periodo                                                                                                                                                                            
ICEN;      Indice do cenario                                                                                                                                                                            
IPAT;      Patamar de Carga                                                                                                                                                                             
Dur;       Duracao                                                                                                                                                                                      
SIST;      Numero do subsistema                                                                                                                                                                         
Nome Sist; Nome do subsistema                                                                                                                                                                           
Demanda;   Demanda                                                                                                                                                                                      
GerPeq;    Geracao das pequenas usinas                                                                                                                                                                  
Gter;      Geracao Termoeletrica                                                                                                                                                                        
GterAT;    Geracao termica antecipada                                                                                                                                                                   
Ghid;      Geração hidroeletrica                                                                                                                                                                        
Cbomb;     Energia Consumida para bombeamento                                                                                                                                                           
Compra;    Energia importada                                                                                                                                                                            
Venda;     Energia exportada                                                                                                                                                                            
IntercLiq; Saldo da energia de intercambio                                                                                                                                                              
Itaipu50;  Geracao 50Hz de Itaipu                                                                                                                                                                       
Itaipu60;  Geracao 60Hz de Itaipu                                                                                                                                                                       
Deficit;   Deficit no Subsistema                                                                                                                                                                        
ENA;       Energia Afluente                                                                                                                                                                             
EarmInic;  Energia Armazenada Inicial                                                                                                                                                                   
EarmInic%; Energia Armazenada Inicial em percentual                                                                                                                                                     
EarmFim;   Energia Armazenada Final                                                                                                                                                                     
EarmFim%;  Energia Armazenada Final em percentual                                                                                                                                                       
CMO;       Custo Marginal de Operacao                                                                                                                                                                   
---------------------------------------------------

@Tabela
-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
   4 ;    4 ;  -  ;   -    ;  3 ; NE            ;    11880.3 ;   4382.0 ;   676.97 ;     0.00 ;  2802.51 ;     0.00 ;     0.00 ;     0.00 ;    4018.80 ;    -     ;    -     ;     0.00 ;   2039.0 ;      32817.81 ;    63.59 ;      34027.80 ;    65.94 ;  125.46 ;
   4 ;    4 ;   1 ;  40.00 ;  4 ; N             ;     6262.1 ;    490.0 ;   650.50 ;     0.00 ; 18121.60 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;   3831.0 ;      10513.95 ;    69.76 ;      11066.43 ;    73.43 ;    0.00 ;
   4 ;    4 ;   2 ;  46.00 ;  4 ; N             ;     6215.1 ;    490.0 ;   650.50 ;     0.00 ; 18074.60 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;   3831.0 ;      10513.95 ;    69.76 ;      11066.43 ;    73.43 ;    0.00 ;
   4 ;    4 ;   3 ;  82.00 ;  4 ; N             ;     5659.6 ;    490.0 ;   650.50 ;     0.00 ; 16219.10 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;   3831.0 ;      10513.95 ;    69.76 ;      11066.43 ;    73.43 ;    0.00 ;
   4 ;    4 ;  -  ;   -    ;  4 ; N             ;     5955.2 ;    490.0 ;   650.50 ;     0.00 ; 17180.13 ;     0.00 ;     0.00 ;     0.00 ;  -12365.48 ;    -     ;    -     ;     0.00 ;   3831.0 ;      10513.95 ;    69.76 ;      11066.43 ;    73.43 ;    0.00 ;
   4 ;    4 ;   1 ;  40.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   4 ;    4 ;   2 ;  46.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   4 ;    4 ;   3 ;  82.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   4 ;    4 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   5 ;    5 ;   1 ;  46.00 ;  1 ; SE            ;    48334.6 ;   3952.0 ;  3280.80 ;   393.00 ; 34880.49 ;    42.20 ;     0.00 ;     0.00 ;    7983.52 ;  2246.14 ;  6300.00 ;     0.00 ;  13552.6 ;      99756.21 ;    48.82 ;     103795.42 ;    50.80 ;  126.07 ;
   5 ;    5 ;   2 ;  40.00 ;  1 ; SE            ;    45419.1 ;   3952.0 ;  3282.80 ;   393.00 ; 32712.95 ;   115.60 ;     0.00 ;     0.00 ;    7258.95 ;  1900.00 ;  6694.14 ;     0.00 ;  13552.6 ;      99756.21 ;    48.82 ;     103795.42 ;    50.80 ;  125.30 ;
   5 ;    5 ;   3 ;  82.00 ;  1 ; SE            ;    36941.0 ;   3952.0 ;  3273.80 ;   393.00 ; 25702.19 ;   115.60 ;     0.00 ;     0.00 ;    5371.61 ;  1900.00 ;  3923.03 ;     0.00 ;  13552.6 ;      99756.21 ;    48.82 ;     103795.42 ;    50.80 ;  119.75 ;
   5 ;    5 ;  -  ;   -    ;  1 ; SE            ;    42079.3 ;   3952.0 ;  3277.86 ;   393.00 ; 29884.52 ;    95.50 ;     0.00 ;     0.00 ;    6536.14 ;  1994.78 ;  5233.66 ;     0.00 ;  13552.6 ;      99756.21 ;    48.82 ;     103795.42 ;    50.80 ;  122.80 ;
   5 ;    5 ;   1 ;  46.00 ;  2 ; S             ;    15172.6 ;   1773.0 ;   665.00 ;     0.00 ;  4529.83 ;     0.00 ;     0.00 ;     0.00 ;    8204.77 ;    -     ;    -     ;     0.00 ;   1378.4 ;       5598.25 ;    28.14 ;       6393.22 ;    32.13 ;  126.07 ;
   5 ;    5 ;   2 ;  40.00 ;  2 ; S             ;    13452.9 ;   1773.0 ;   665.00 ;     0.00 ;  3312.72 ;     0.00 ;     0.00 ;     0.00 ;    7702.18 ;    -     ;    -     ;     0.00 ;   1378.4 ;       5598.25 ;    28.14 ;       6393.22 ;    32.13 ;  125.30 ;
   5 ;    5 ;   3 ;  82.00 ;  2 ; S             ;    10457.1 ;   1773.0 ;   665.00 ;     0.00 ;  1840.68 ;     0.00 ;     0.00 ;     0.00 ;    6178.42 ;    -     ;    -     ;     0.00 ;   1378.4 ;       5598.25 ;    28.14 ;       6393.22 ;    32.13 ;  119.75 ;
   5 ;    5 ;  -  ;   -    ;  2 ; S             ;    12461.5 ;   1773.0 ;   665.00 ;     0.00 ;  2927.48 ;     0.00 ;     0.00 ;     0.00 ;    7096.05 ;    -     ;    -     ;     0.00 ;   1378.4 ;       5598.25 ;    28.14 ;       6393.22 ;    32.13 ;  122.80 ;
   5 ;    5 ;   1 ;  46.00 ;  3 ; NE            ;    13001.6 ;   4382.0 ;  1091.20 ;     0.00 ;  4416.68 ;     0.00 ;     0.00 ;     0.00 ;    3111.72 ;    -     ;    -     ;     0.00 ;   1914.0 ;      34027.80 ;    65.94 ;      34788.89 ;    67.41 ;  126.07 ;
   5 ;    5 ;   2 ;  40.00 ;  3 ; NE            ;    12579.6 ;   4382.0 ;   451.57 ;     0.00 ;  3013.03 ;     0.00 ;     0.00 ;     0.00 ;    4733.00 ;    -     ;    -     ;     0.00 ;   1914.0 ;      34027.80 ;    65.94 ;      34788.89 ;    67.41 ;  125.33 ;
   5 ;    5 ;   3 ;  82.00 ;  3 ; NE            ;    10899.7 ;   4382.0 ;   371.20 ;     0.00 ;  2073.50 ;     0.00 ;     0.00 ;     0.00 ;    4073.00 ;    -     ;    -     ;     0.00 ;   1914.0 ;      34027.80 ;    65.94 ;      34788.89 ;    67.41 ;  124.07 ;
   5 ;    5 ;  -  ;   -    ;  3 ; NE            ;    11875.2 ;   4382.0 ;   587.48 ;     0.00 ;  2938.78 ;     0.00 ;     0.00 ;     0.00 ;    3966.93 ;    -     ;    -     ;     0.00 ;   1914.0 ;      34027.80 ;    65.94 ;      34788.89 ;    67.41 ;  124.92 ;
   5 ;    5 ;   1 ;  46.00 ;  4 ; N             ;     6382.9 ;    490.0 ;   650.50 ;     0.00 ; 18242.40 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;   3925.1 ;      11066.43 ;    73.43 ;      11192.86 ;    74.27 ;    0.00 ;
   5 ;    5 ;   2 ;  40.00 ;  4 ; N             ;     6335.0 ;    490.0 ;   650.50 ;     0.00 ; 18194.50 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;   3925.1 ;      11066.43 ;    73.43 ;      11192.86 ;    74.27 ;    0.00 ;
   5 ;    5 ;   3 ;  82.00 ;  4 ; N             ;     5768.8 ;    490.0 ;   650.50 ;     0.00 ; 16328.30 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;   3925.1 ;      11066.43 ;    73.43 ;      11192.86 ;    74.27 ;    0.00 ;
   5 ;    5 ;  -  ;   -    ;  4 ; N             ;     6071.8 ;    490.0 ;   650.50 ;     0.00 ; 17296.73 ;     0.00 ;     0.00 ;     0.00 ;  -12365.48 ;    -     ;    -     ;     0.00 ;   3925.1 ;      11066.43 ;    73.43 ;      11192.86 ;    74.27 ;    0.00 ;
   5 ;    5 ;   1 ;  46.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   5 ;    5 ;   2 ;  40.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   5 ;    5 ;   3 ;  82.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   5 ;    5 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;    6 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3576.50 ;   393.00 ; 33858.19 ;     0.00 ;     0.00 ;     0.00 ;    7245.31 ;  1900.00 ;  5797.76 ;     0.00 ;  44959.8 ;     103795.42 ;    50.80 ;     116707.71 ;    57.12 ;  119.98 ;
   6 ;    6 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3576.50 ;   393.00 ; 32204.19 ;     0.00 ;     0.00 ;     0.00 ;    5643.51 ;  1900.00 ;  5852.76 ;     0.00 ;  44959.8 ;     103795.42 ;    50.80 ;     116707.71 ;    57.12 ;  119.29 ;
   6 ;    6 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 24182.49 ;   110.50 ;     0.00 ;     0.00 ;    4650.62 ;  1900.00 ;  4248.82 ;     0.00 ;  44959.8 ;     103795.42 ;    50.80 ;     116707.71 ;    57.12 ;  114.86 ;
   6 ;    6 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3556.74 ;   393.00 ; 28478.71 ;    57.30 ;     0.00 ;     0.00 ;    5548.90 ;  1900.00 ;  5006.66 ;     0.00 ;  44959.8 ;     103795.42 ;    50.80 ;     116707.71 ;    57.12 ;  105.45 ;
   6 ;    6 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2397.80 ;     0.00 ;     0.00 ;     0.00 ;    9140.00 ;    -     ;    -     ;     0.00 ;   1392.6 ;       6393.22 ;    32.13 ;       6929.22 ;    34.83 ;  119.98 ;
   6 ;    6 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1480.30 ;     0.00 ;     0.00 ;     0.00 ;    8482.00 ;    -     ;    -     ;     0.00 ;   1392.6 ;       6393.22 ;    32.13 ;       6929.22 ;    34.83 ;  119.29 ;
   6 ;    6 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   638.44 ;     0.00 ;     0.00 ;     0.00 ;    6360.76 ;    -     ;    -     ;     0.00 ;   1392.6 ;       6393.22 ;    32.13 ;       6929.22 ;    34.83 ;  114.86 ;
   6 ;    6 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1284.48 ;     0.00 ;     0.00 ;     0.00 ;    7554.72 ;    -     ;    -     ;     0.00 ;   1392.6 ;       6393.22 ;    32.13 ;       6929.22 ;    34.83 ;  105.45 ;
   6 ;    6 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5422.76 ;     0.00 ;     0.00 ;     0.00 ;    1976.24 ;    -     ;    -     ;     0.00 ;   8242.7 ;      34788.89 ;    67.41 ;      40443.46 ;    78.37 ;  119.38 ;
   6 ;    6 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4832.09 ;     0.00 ;     0.00 ;     0.00 ;    2180.31 ;    -     ;    -     ;     0.00 ;   8242.7 ;      34788.89 ;    67.41 ;      40443.46 ;    78.37 ;  119.29 ;
   6 ;    6 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1415.77 ;     0.00 ;     0.00 ;     0.00 ;    3823.23 ;    -     ;    -     ;     0.00 ;   8242.7 ;      34788.89 ;    67.41 ;      40443.46 ;    78.37 ;  114.86 ;
   6 ;    6 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3215.63 ;     0.00 ;     0.00 ;     0.00 ;    2978.66 ;    -     ;    -     ;     0.00 ;   8242.7 ;      34788.89 ;    67.41 ;      40443.46 ;    78.37 ;  105.45 ;
   6 ;    6 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  14444.3 ;      11192.86 ;    78.82 ;      11109.67 ;    78.23 ;    0.00 ;
   6 ;    6 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  14444.3 ;      11192.86 ;    78.82 ;      11109.67 ;    78.23 ;    0.00 ;
   6 ;    6 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  14444.3 ;      11192.86 ;    78.82 ;      11109.67 ;    78.23 ;    0.00 ;
   6 ;    6 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  14444.3 ;      11192.86 ;    78.82 ;      11109.67 ;    78.23 ;    0.00 ;
   6 ;    6 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;    6 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;    6 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;    6 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;    7 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3576.50 ;   393.00 ; 30005.20 ;     0.00 ;     0.00 ;     0.00 ;   11098.30 ;  1900.00 ;  5797.76 ;     0.00 ;  40600.1 ;     103795.42 ;    50.80 ;     114319.38 ;    55.95 ;  130.00 ;
   6 ;    7 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3576.50 ;   393.00 ; 27858.67 ;     0.00 ;     0.00 ;     0.00 ;    9989.03 ;  1900.00 ;  5852.76 ;     0.00 ;  40600.1 ;     103795.42 ;    50.80 ;     114319.38 ;    55.95 ;  129.26 ;
   6 ;    7 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3576.50 ;   393.00 ; 22526.47 ;    96.01 ;     0.00 ;     0.00 ;    6254.04 ;  1900.00 ;  4248.82 ;     0.00 ;  40600.1 ;     103795.42 ;    50.80 ;     114319.38 ;    55.95 ;  123.82 ;
   6 ;    7 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3576.50 ;   393.00 ; 25656.96 ;    49.79 ;     0.00 ;     0.00 ;    8343.38 ;  1900.00 ;  5006.66 ;     0.00 ;  40600.1 ;     103795.42 ;    50.80 ;     114319.38 ;    55.95 ;  105.45 ;
   6 ;    7 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  7162.39 ;     0.00 ;     0.00 ;     0.00 ;    4375.41 ;    -     ;    -     ;     0.00 ;   7664.9 ;       6393.22 ;    32.13 ;      10542.57 ;    52.99 ;  130.00 ;
   6 ;    7 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  5392.90 ;     0.00 ;     0.00 ;     0.00 ;    4569.40 ;    -     ;    -     ;     0.00 ;   7664.9 ;       6393.22 ;    32.13 ;      10542.57 ;    52.99 ;  129.26 ;
   6 ;    7 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;  2336.77 ;     0.00 ;     0.00 ;     0.00 ;    4662.43 ;    -     ;    -     ;     0.00 ;   7664.9 ;       6393.22 ;    32.13 ;      10542.57 ;    52.99 ;  123.82 ;
   6 ;    7 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  4272.46 ;     0.00 ;     0.00 ;     0.00 ;    4566.74 ;    -     ;    -     ;     0.00 ;   7664.9 ;       6393.22 ;    32.13 ;      10542.57 ;    52.99 ;  105.45 ;
   6 ;    7 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;  1175.90 ;     0.00 ;  4670.20 ;     0.00 ;     0.00 ;     0.00 ;    1901.70 ;    -     ;    -     ;     0.00 ;   4437.5 ;      34788.89 ;    67.41 ;      37308.79 ;    72.30 ;  129.93 ;
   6 ;    7 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;  1175.90 ;     0.00 ;  3174.33 ;     0.00 ;     0.00 ;     0.00 ;    3010.97 ;    -     ;    -     ;     0.00 ;   4437.5 ;      34788.89 ;    67.41 ;      37308.79 ;    72.30 ;  129.26 ;
   6 ;    7 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1320.86 ;     0.00 ;     0.00 ;     0.00 ;    3918.14 ;    -     ;    -     ;     0.00 ;   4437.5 ;      34788.89 ;    67.41 ;      37308.79 ;    72.30 ;  123.82 ;
   6 ;    7 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   747.03 ;     0.00 ;  2605.71 ;     0.00 ;     0.00 ;     0.00 ;    3190.34 ;    -     ;    -     ;     0.00 ;   4437.5 ;      34788.89 ;    67.41 ;      37308.79 ;    72.30 ;  105.45 ;
   6 ;    7 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12102.2 ;      11192.86 ;    78.82 ;      11036.35 ;    77.72 ;    0.00 ;
   6 ;    7 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12102.2 ;      11192.86 ;    78.82 ;      11036.35 ;    77.72 ;    0.00 ;
   6 ;    7 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  12102.2 ;      11192.86 ;    78.82 ;      11036.35 ;    77.72 ;    0.00 ;
   6 ;    7 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  12102.2 ;      11192.86 ;    78.82 ;      11036.35 ;    77.72 ;    0.00 ;
   6 ;    7 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;    7 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;    7 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;    7 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;    8 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 32141.62 ;    21.54 ;     0.00 ;     0.00 ;    9021.52 ;  1900.00 ;  5797.76 ;     0.00 ;  50796.4 ;     103795.42 ;    50.80 ;     121361.71 ;    59.40 ;  107.47 ;
   6 ;    8 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3538.40 ;   393.00 ; 29171.91 ;   115.60 ;     0.00 ;     0.00 ;    8829.49 ;  1900.00 ;  5852.76 ;     0.00 ;  50796.4 ;     103795.42 ;    50.80 ;     121361.71 ;    59.40 ;  105.94 ;
   6 ;    8 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 23355.26 ;   115.60 ;     0.00 ;     0.00 ;    5482.94 ;  1900.00 ;  4248.82 ;     0.00 ;  50796.4 ;     103795.42 ;    50.80 ;     121361.71 ;    59.40 ;  102.32 ;
   6 ;    8 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3538.40 ;   393.00 ; 26934.96 ;    90.92 ;     0.00 ;     0.00 ;    7144.62 ;  1900.00 ;  5006.66 ;     0.00 ;  50796.4 ;     103795.42 ;    50.80 ;     121361.71 ;    59.40 ;  105.45 ;
   6 ;    8 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  3453.89 ;     0.00 ;     0.00 ;     0.00 ;    8083.91 ;    -     ;    -     ;     0.00 ;   2937.6 ;       6393.22 ;    32.13 ;       8170.76 ;    41.06 ;  107.47 ;
   6 ;    8 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1703.17 ;     0.00 ;     0.00 ;     0.00 ;    8259.13 ;    -     ;    -     ;     0.00 ;   2937.6 ;       6393.22 ;    32.13 ;       8170.76 ;    41.06 ;  105.94 ;
   6 ;    8 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   718.34 ;     0.00 ;     0.00 ;     0.00 ;    6280.86 ;    -     ;    -     ;     0.00 ;   2937.6 ;       6393.22 ;    32.13 ;       8170.76 ;    41.06 ;  102.32 ;
   6 ;    8 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1651.81 ;     0.00 ;     0.00 ;     0.00 ;    7187.39 ;    -     ;    -     ;     0.00 ;   2937.6 ;       6393.22 ;    32.13 ;       8170.76 ;    41.06 ;  105.45 ;
   6 ;    8 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5706.66 ;     0.00 ;     0.00 ;     0.00 ;    1692.34 ;    -     ;    -     ;     0.00 ;   8062.6 ;      34788.89 ;    67.41 ;      39964.78 ;    77.44 ;  105.94 ;
   6 ;    8 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  5248.27 ;     0.00 ;     0.00 ;     0.00 ;    1764.13 ;    -     ;    -     ;     0.00 ;   8062.6 ;      34788.89 ;    67.41 ;      39964.78 ;    77.44 ;  105.94 ;
   6 ;    8 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1861.12 ;     0.00 ;     0.00 ;     0.00 ;    3377.88 ;    -     ;    -     ;     0.00 ;   8062.6 ;      34788.89 ;    67.41 ;      39964.78 ;    77.44 ;  102.32 ;
   6 ;    8 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3612.23 ;     0.00 ;     0.00 ;     0.00 ;    2582.06 ;    -     ;    -     ;     0.00 ;   8062.6 ;      34788.89 ;    67.41 ;      39964.78 ;    77.44 ;  105.45 ;
