-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
IPER ; ICEN ;IPAT ;  Dur   ;SIST;   Nome Sist   ;  Demanda   ;  GerPeq  ;   Gter   ;  GterAT  ;   Ghid   ;  Cbomb   ;  Compra  ;  Venda   ; IntercLiq  ; Itaipu50 ; Itaipu60 ; Deficit  ;   ENA    ;   EarmInic    ;EarmInic% ;    EarmFim    ; EarmFim% ;   CMO   ;
  -  ;  -   ;  -  ;  (h)   ; -  ;       -       ;    (MW)    ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;    (MW)    ;   (MW)   ;   (MW)   ;   (MW)   ; (MWmes)  ;    (MWmes)    ;   (%)    ;    (MWmes)    ;   (%)    ; ($/MWh) ;
-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
   4 ;    4 ;   3 ;  82.00 ;  1 ; SE            ;    37301.0 ;   3952.0 ;  3235.70 ;   393.00 ; 25835.31 ;   115.60 ;     0.00 ;     0.00 ;    5636.59 ;  1900.00 ;  4887.05 ;     0.00 ;  16590.2 ;     101714.68 ;    49.78 ;     108228.06 ;    52.97 ;   93.70 ;
   4 ;    4 ;  -  ;   -    ;  1 ; SE            ;    42384.2 ;   3952.0 ;  3239.83 ;   393.00 ; 31074.15 ;    93.23 ;     0.00 ;     0.00 ;    5685.44 ;  2458.02 ;  5802.01 ;     0.00 ;  16590.2 ;     101714.68 ;    49.78 ;     108228.06 ;    52.97 ;   97.08 ;
   4 ;    4 ;   1 ;  40.00 ;  2 ; S             ;    15776.0 ;   1773.0 ;   665.00 ;     0.00 ;  3798.93 ;     0.00 ;     0.00 ;     0.00 ;    9539.07 ;    -     ;    -     ;     0.00 ;    758.3 ;       5469.86 ;    27.49 ;       5764.98 ;    28.97 ;  101.00 ;
   4 ;    4 ;   2 ;  46.00 ;  2 ; S             ;    13987.9 ;   1773.0 ;   665.00 ;     0.00 ;  2419.65 ;     0.00 ;     0.00 ;     0.00 ;    9130.25 ;    -     ;    -     ;     0.00 ;    758.3 ;       5469.86 ;    27.49 ;       5764.98 ;    28.97 ;   99.70 ;
   4 ;    4 ;   3 ;  82.00 ;  2 ; S             ;    10872.9 ;   1773.0 ;   665.00 ;     0.00 ;  1557.44 ;     0.00 ;     0.00 ;     0.00 ;    6877.46 ;    -     ;    -     ;     0.00 ;    758.3 ;       5469.86 ;    27.49 ;       5764.98 ;    28.97 ;   93.70 ;
   4 ;    4 ;  -  ;   -    ;  2 ; S             ;    12893.2 ;   1773.0 ;   665.00 ;     0.00 ;  2327.21 ;     0.00 ;     0.00 ;     0.00 ;    8128.01 ;    -     ;    -     ;     0.00 ;    758.3 ;       5469.86 ;    27.49 ;       5764.98 ;    28.97 ;   97.08 ;
   4 ;    4 ;   1 ;  40.00 ;  3 ; NE            ;    13023.7 ;   4382.0 ;   399.20 ;     0.00 ;  3748.17 ;     0.00 ;     0.00 ;     0.00 ;    4494.33 ;    -     ;    -     ;     0.00 ;   2221.2 ;      33402.25 ;    64.73 ;      34834.77 ;    67.50 ;  101.00 ;
   4 ;    4 ;   2 ;  46.00 ;  3 ; NE            ;    12601.0 ;   4382.0 ;   399.20 ;     0.00 ;  3086.80 ;     0.00 ;     0.00 ;     0.00 ;    4733.00 ;    -     ;    -     ;     0.00 ;   2221.2 ;      33402.25 ;    64.73 ;      34834.77 ;    67.50 ;  101.00 ;
   4 ;    4 ;   3 ;  82.00 ;  3 ; NE            ;    10918.2 ;   4382.0 ;   399.20 ;     0.00 ;  2064.00 ;     0.00 ;     0.00 ;     0.00 ;    4073.00 ;    -     ;    -     ;     0.00 ;   2221.2 ;      33402.25 ;    64.73 ;      34834.77 ;    67.50 ;  100.35 ;
   4 ;    4 ;  -  ;   -    ;  3 ; NE            ;    11880.3 ;   4382.0 ;   399.20 ;     0.00 ;  2745.05 ;     0.00 ;     0.00 ;     0.00 ;    4354.03 ;    -     ;    -     ;     0.00 ;   2221.2 ;      33402.25 ;    64.73 ;      34834.77 ;    67.50 ;  100.68 ;
   4 ;    4 ;   1 ;  40.00 ;  4 ; N             ;     6262.1 ;    490.0 ;   650.50 ;     0.00 ; 18121.60 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;   3775.2 ;      10422.98 ;    69.16 ;      11146.33 ;    73.96 ;    0.00 ;
   4 ;    4 ;   2 ;  46.00 ;  4 ; N             ;     6215.1 ;    490.0 ;   650.50 ;     0.00 ; 18074.60 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;   3775.2 ;      10422.98 ;    69.16 ;      11146.33 ;    73.96 ;    0.00 ;
   4 ;    4 ;   3 ;  82.00 ;  4 ; N             ;     5659.6 ;    490.0 ;   650.50 ;     0.00 ; 16219.10 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;   3775.2 ;      10422.98 ;    69.16 ;      11146.33 ;    73.96 ;    0.00 ;
   4 ;    4 ;  -  ;   -    ;  4 ; N             ;     5955.2 ;    490.0 ;   650.50 ;     0.00 ; 17180.13 ;     0.00 ;     0.00 ;     0.00 ;  -12365.48 ;    -     ;    -     ;     0.00 ;   3775.2 ;      10422.98 ;    69.16 ;      11146.33 ;    73.96 ;    0.00 ;
   4 ;    4 ;   1 ;  40.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   4 ;    4 ;   2 ;  46.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   4 ;    4 ;   3 ;  82.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   4 ;    4 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   5 ;    5 ;   1 ;  46.00 ;  1 ; SE            ;    48334.6 ;   3952.0 ;  3242.70 ;   393.00 ; 36799.16 ;    35.91 ;     0.00 ;     0.00 ;    6096.65 ;  3816.38 ;  6300.00 ;     0.00 ;  15268.8 ;     108228.06 ;    52.97 ;     113716.32 ;    55.66 ;   99.36 ;
   5 ;    5 ;   2 ;  40.00 ;  1 ; SE            ;    45419.1 ;   3952.0 ;  3244.70 ;   393.00 ; 33256.53 ;   115.60 ;     0.00 ;     0.00 ;    6753.47 ;  1900.00 ;  6749.00 ;     0.00 ;  15268.8 ;     108228.06 ;    52.97 ;     113716.32 ;    55.66 ;   98.98 ;
   5 ;    5 ;   3 ;  82.00 ;  1 ; SE            ;    36941.0 ;   3952.0 ;  3235.70 ;   393.00 ; 25836.80 ;   115.60 ;     0.00 ;     0.00 ;    5275.10 ;  1900.00 ;  4112.54 ;     0.00 ;  15268.8 ;     108228.06 ;    52.97 ;     113716.32 ;    55.66 ;   93.38 ;
   5 ;    5 ;  -  ;   -    ;  1 ; SE            ;    42079.3 ;   3952.0 ;  3239.76 ;   393.00 ; 30605.00 ;    93.78 ;     0.00 ;     0.00 ;    5852.04 ;  2424.72 ;  5339.22 ;     0.00 ;  15268.8 ;     108228.06 ;    52.97 ;     113716.32 ;    55.66 ;   96.35 ;
   5 ;    5 ;   1 ;  46.00 ;  2 ; S             ;    15172.6 ;   1773.0 ;   665.00 ;     0.00 ;  3717.04 ;     0.00 ;     0.00 ;     0.00 ;    9017.56 ;    -     ;    -     ;     0.00 ;    777.9 ;       5764.98 ;    28.97 ;       6063.24 ;    30.47 ;   99.36 ;
   5 ;    5 ;   2 ;  40.00 ;  2 ; S             ;    13452.9 ;   1773.0 ;   665.00 ;     0.00 ;  2752.36 ;     0.00 ;     0.00 ;     0.00 ;    8262.54 ;    -     ;    -     ;     0.00 ;    777.9 ;       5764.98 ;    28.97 ;       6063.24 ;    30.47 ;   98.98 ;
   5 ;    5 ;   3 ;  82.00 ;  2 ; S             ;    10457.1 ;   1773.0 ;   665.00 ;     0.00 ;  1554.66 ;     0.00 ;     0.00 ;     0.00 ;    6464.44 ;    -     ;    -     ;     0.00 ;    777.9 ;       5764.98 ;    28.97 ;       6063.24 ;    30.47 ;   93.38 ;
   5 ;    5 ;  -  ;   -    ;  2 ; S             ;    12461.5 ;   1773.0 ;   665.00 ;     0.00 ;  2431.91 ;     0.00 ;     0.00 ;     0.00 ;    7591.63 ;    -     ;    -     ;     0.00 ;    777.9 ;       5764.98 ;    28.97 ;       6063.24 ;    30.47 ;   96.35 ;
   5 ;    5 ;   1 ;  46.00 ;  3 ; NE            ;    13001.6 ;   4382.0 ;   371.20 ;     0.00 ;  4062.61 ;     0.00 ;     0.00 ;     0.00 ;    4185.79 ;    -     ;    -     ;     0.00 ;   2034.2 ;      34834.77 ;    67.50 ;      35716.48 ;    69.21 ;   99.36 ;
   5 ;    5 ;   2 ;  40.00 ;  3 ; NE            ;    12579.6 ;   4382.0 ;   371.20 ;     0.00 ;  3093.40 ;     0.00 ;     0.00 ;     0.00 ;    4733.00 ;    -     ;    -     ;     0.00 ;   2034.2 ;      34834.77 ;    67.50 ;      35716.48 ;    69.21 ;   99.35 ;
   5 ;    5 ;   3 ;  82.00 ;  3 ; NE            ;    10899.7 ;   4382.0 ;   371.20 ;     0.00 ;  2073.50 ;     0.00 ;     0.00 ;     0.00 ;    4073.00 ;    -     ;    -     ;     0.00 ;   2034.2 ;      34834.77 ;    67.50 ;      35716.48 ;    69.21 ;   98.27 ;
   5 ;    5 ;  -  ;   -    ;  3 ; NE            ;    11875.2 ;   4382.0 ;   371.20 ;     0.00 ;  2860.97 ;     0.00 ;     0.00 ;     0.00 ;    4261.03 ;    -     ;    -     ;     0.00 ;   2034.2 ;      34834.77 ;    67.50 ;      35716.48 ;    69.21 ;   98.83 ;
   5 ;    5 ;   1 ;  46.00 ;  4 ; N             ;     6382.9 ;    490.0 ;   650.50 ;     0.00 ; 18242.40 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;   3879.3 ;      11146.33 ;    73.96 ;      11331.40 ;    75.19 ;    0.00 ;
   5 ;    5 ;   2 ;  40.00 ;  4 ; N             ;     6335.0 ;    490.0 ;   650.50 ;     0.00 ; 18194.50 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;   3879.3 ;      11146.33 ;    73.96 ;      11331.40 ;    75.19 ;    0.00 ;
   5 ;    5 ;   3 ;  82.00 ;  4 ; N             ;     5768.8 ;    490.0 ;   650.50 ;     0.00 ; 16328.30 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;   3879.3 ;      11146.33 ;    73.96 ;      11331.40 ;    75.19 ;    0.00 ;
   5 ;    5 ;  -  ;   -    ;  4 ; N             ;     6071.8 ;    490.0 ;   650.50 ;     0.00 ; 17296.73 ;     0.00 ;     0.00 ;     0.00 ;  -12365.48 ;    -     ;    -     ;     0.00 ;   3879.3 ;      11146.33 ;    73.96 ;      11331.40 ;    75.19 ;    0.00 ;
   5 ;    5 ;   1 ;  46.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   5 ;    5 ;   2 ;  40.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   5 ;    5 ;   3 ;  82.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   5 ;    5 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;    6 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 33092.15 ;     2.70 ;     0.00 ;     0.00 ;    8052.16 ;  2377.25 ;  6629.00 ;     0.00 ;  49062.5 ;     113716.32 ;    55.66 ;     130547.56 ;    63.89 ;   94.68 ;
   6 ;    6 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3538.40 ;   393.00 ; 30918.15 ;   100.33 ;     0.00 ;     0.00 ;    7067.99 ;  1900.00 ;  5861.38 ;     0.00 ;  49062.5 ;     113716.32 ;    55.66 ;     130547.56 ;    63.89 ;   93.82 ;
   6 ;    6 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3008.40 ;   393.00 ; 24107.43 ;   115.60 ;     0.00 ;     0.00 ;    5260.77 ;  1900.00 ;  4462.66 ;     0.00 ;  49062.5 ;     113716.32 ;    55.66 ;     130547.56 ;    63.89 ;   90.44 ;
   6 ;    6 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3263.59 ;   393.00 ; 27957.00 ;    82.64 ;     0.00 ;     0.00 ;    6389.10 ;  2025.21 ;  5337.50 ;     0.00 ;  49062.5 ;     113716.32 ;    55.66 ;     130547.56 ;    63.89 ;   81.04 ;
   6 ;    6 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2759.93 ;     0.00 ;     0.00 ;     0.00 ;    8777.87 ;    -     ;    -     ;     0.00 ;   1446.8 ;       6063.24 ;    30.47 ;       6435.53 ;    32.34 ;   94.68 ;
   6 ;    6 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1488.12 ;     0.00 ;     0.00 ;     0.00 ;    8474.18 ;    -     ;    -     ;     0.00 ;   1446.8 ;       6063.24 ;    30.47 ;       6435.53 ;    32.34 ;   93.82 ;
   6 ;    6 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   760.57 ;     0.00 ;     0.00 ;     0.00 ;    6238.63 ;    -     ;    -     ;     0.00 ;   1446.8 ;       6063.24 ;    30.47 ;       6435.53 ;    32.34 ;   90.44 ;
   6 ;    6 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1444.52 ;     0.00 ;     0.00 ;     0.00 ;    7394.68 ;    -     ;    -     ;     0.00 ;   1446.8 ;       6063.24 ;    30.47 ;       6435.53 ;    32.34 ;   81.04 ;
   6 ;    6 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5422.64 ;     0.00 ;     0.00 ;     0.00 ;    1976.36 ;    -     ;    -     ;     0.00 ;   8626.6 ;      35716.48 ;    69.21 ;      41605.13 ;    80.62 ;   92.62 ;
   6 ;    6 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4836.04 ;     0.00 ;     0.00 ;     0.00 ;    2176.36 ;    -     ;    -     ;     0.00 ;   8626.6 ;      35716.48 ;    69.21 ;      41605.13 ;    80.62 ;   91.90 ;
   6 ;    6 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1898.05 ;     0.00 ;     0.00 ;     0.00 ;    3340.95 ;    -     ;    -     ;     0.00 ;   8626.6 ;      35716.48 ;    69.21 ;      41605.13 ;    80.62 ;   90.44 ;
   6 ;    6 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3466.53 ;     0.00 ;     0.00 ;     0.00 ;    2727.75 ;    -     ;    -     ;     0.00 ;   8626.6 ;      35716.48 ;    69.21 ;      41605.13 ;    80.62 ;   81.04 ;
   6 ;    6 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  14378.9 ;      11331.40 ;    79.80 ;      11297.50 ;    79.56 ;    0.00 ;
   6 ;    6 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  14378.9 ;      11331.40 ;    79.80 ;      11297.50 ;    79.56 ;    0.00 ;
   6 ;    6 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  14378.9 ;      11331.40 ;    79.80 ;      11297.50 ;    79.56 ;    0.00 ;
   6 ;    6 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  14378.9 ;      11331.40 ;    79.80 ;      11297.50 ;    79.56 ;    0.00 ;
   6 ;    6 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;    6 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;    6 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;    6 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;    7 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 30750.68 ;     0.00 ;     0.00 ;     0.00 ;   10390.92 ;  2377.25 ;  6629.00 ;     0.00 ;  44624.3 ;     113716.32 ;    55.66 ;     127383.91 ;    62.34 ;  105.33 ;
   6 ;    7 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3538.40 ;   393.00 ; 28849.93 ;    65.60 ;     0.00 ;     0.00 ;    9101.48 ;  1900.00 ;  5861.38 ;     0.00 ;  44624.3 ;     113716.32 ;    55.66 ;     127383.91 ;    62.34 ;  104.59 ;
   6 ;    7 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 22660.38 ;   115.60 ;     0.00 ;     0.00 ;    6177.82 ;  1900.00 ;  4462.66 ;     0.00 ;  44624.3 ;     113716.32 ;    55.66 ;     127383.91 ;    62.34 ;  100.90 ;
   6 ;    7 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3538.40 ;   393.00 ; 26139.19 ;    74.32 ;     0.00 ;     0.00 ;    7923.79 ;  2025.21 ;  5337.50 ;     0.00 ;  44624.3 ;     113716.32 ;    55.66 ;     127383.91 ;    62.34 ;   81.04 ;
   6 ;    7 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  6809.79 ;     0.00 ;     0.00 ;     0.00 ;    4728.01 ;    -     ;    -     ;     0.00 ;   7589.1 ;       6063.24 ;    30.47 ;      10434.38 ;    52.44 ;  105.33 ;
   6 ;    7 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  5242.43 ;     0.00 ;     0.00 ;     0.00 ;    4719.87 ;    -     ;    -     ;     0.00 ;   7589.1 ;       6063.24 ;    30.47 ;      10434.38 ;    52.44 ;  104.59 ;
   6 ;    7 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;  1782.14 ;     0.00 ;     0.00 ;     0.00 ;    5217.06 ;    -     ;    -     ;     0.00 ;   7589.1 ;       6063.24 ;    30.47 ;      10434.38 ;    52.44 ;  100.90 ;
   6 ;    7 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  3859.40 ;     0.00 ;     0.00 ;     0.00 ;    4979.81 ;    -     ;    -     ;     0.00 ;   7589.1 ;       6063.24 ;    30.47 ;      10434.38 ;    52.44 ;   81.04 ;
   6 ;    7 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  4789.92 ;     0.00 ;     0.00 ;     0.00 ;    2609.08 ;    -     ;    -     ;     0.00 ;   4771.7 ;      35716.48 ;    69.21 ;      38633.84 ;    74.86 ;  105.33 ;
   6 ;    7 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3113.88 ;     0.00 ;     0.00 ;     0.00 ;    3898.52 ;    -     ;    -     ;     0.00 ;   4771.7 ;      35716.48 ;    69.21 ;      38633.84 ;    74.86 ;  104.59 ;
   6 ;    7 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1340.94 ;     0.00 ;     0.00 ;     0.00 ;    3898.06 ;    -     ;    -     ;     0.00 ;   4771.7 ;      35716.48 ;    69.21 ;      38633.84 ;    74.86 ;  100.90 ;
   6 ;    7 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2634.28 ;     0.00 ;     0.00 ;     0.00 ;    3560.00 ;    -     ;    -     ;     0.00 ;   4771.7 ;      35716.48 ;    69.21 ;      38633.84 ;    74.86 ;   81.04 ;
   6 ;    7 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12039.1 ;      11331.40 ;    79.80 ;      11226.10 ;    79.05 ;    0.00 ;
   6 ;    7 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12039.1 ;      11331.40 ;    79.80 ;      11226.10 ;    79.05 ;    0.00 ;
   6 ;    7 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  12039.1 ;      11331.40 ;    79.80 ;      11226.10 ;    79.05 ;    0.00 ;
   6 ;    7 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  12039.1 ;      11331.40 ;    79.80 ;      11226.10 ;    79.05 ;    0.00 ;
   6 ;    7 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;    7 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;    7 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;    7 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;    8 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  2908.40 ;   393.00 ; 32385.98 ;    25.52 ;     0.00 ;     0.00 ;    9411.14 ;  2377.25 ;  6629.00 ;     0.00 ;  54954.3 ;     113716.32 ;    55.66 ;     134234.50 ;    65.70 ;   68.67 ;
   6 ;    8 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  2908.40 ;   393.00 ; 29638.05 ;   115.60 ;     0.00 ;     0.00 ;    8993.35 ;  1900.00 ;  5861.38 ;     0.00 ;  54954.3 ;     113716.32 ;    55.66 ;     134234.50 ;    65.70 ;   68.67 ;
   6 ;    8 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2908.40 ;   393.00 ; 23671.56 ;   115.60 ;     0.00 ;     0.00 ;    5796.64 ;  1900.00 ;  4462.66 ;     0.00 ;  54954.3 ;     113716.32 ;    55.66 ;     134234.50 ;    65.70 ;   64.59 ;
   6 ;    8 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2908.40 ;   393.00 ; 27265.22 ;    91.97 ;     0.00 ;     0.00 ;    7445.40 ;  2025.21 ;  5337.50 ;     0.00 ;  54954.3 ;     113716.32 ;    55.66 ;     134234.50 ;    65.70 ;   81.04 ;
   6 ;    8 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   865.50 ;     0.00 ;  3973.94 ;     0.00 ;     0.00 ;     0.00 ;    7681.06 ;    -     ;    -     ;     0.00 ;   2913.7 ;       6063.24 ;    30.47 ;       7251.45 ;    36.44 ;   68.67 ;
   6 ;    8 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   865.50 ;     0.00 ;  2899.66 ;     0.00 ;     0.00 ;     0.00 ;    7179.84 ;    -     ;    -     ;     0.00 ;   2913.7 ;       6063.24 ;    30.47 ;       7251.45 ;    36.44 ;   68.67 ;
