-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
IPER ; ICEN ;IPAT ;  Dur   ;SIST;   Nome Sist   ;  Demanda   ;  GerPeq  ;   Gter   ;  GterAT  ;   Ghid   ;  Cbomb   ;  Compra  ;  Venda   ; IntercLiq  ; Itaipu50 ; Itaipu60 ; Deficit  ;   ENA    ;   EarmInic    ;EarmInic% ;    EarmFim    ; EarmFim% ;   CMO   ;
  -  ;  -   ;  -  ;  (h)   ; -  ;       -       ;    (MW)    ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;    (MW)    ;   (MW)   ;   (MW)   ;   (MW)   ; (MWmes)  ;    (MWmes)    ;   (%)    ;    (MWmes)    ;   (%)    ; ($/MWh) ;
-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
   6 ;   40 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1430.53 ;     0.00 ;     0.00 ;     0.00 ;    7408.68 ;    -     ;    -     ;     0.00 ;   1894.5 ;       6116.86 ;    30.74 ;       6944.02 ;    34.90 ;   80.90 ;
   6 ;   40 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5612.28 ;     0.00 ;     0.00 ;     0.00 ;    1786.72 ;    -     ;    -     ;     0.00 ;   4690.5 ;      35553.59 ;    68.89 ;      37698.16 ;    73.05 ;  119.34 ;
   6 ;   40 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4781.50 ;     0.00 ;     0.00 ;     0.00 ;    2230.90 ;    -     ;    -     ;     0.00 ;   4690.5 ;      35553.59 ;    68.89 ;      37698.16 ;    73.05 ;  119.09 ;
   6 ;   40 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1703.44 ;     0.00 ;     0.00 ;     0.00 ;    3535.56 ;    -     ;    -     ;     0.00 ;   4690.5 ;      35553.59 ;    68.89 ;      37698.16 ;    73.05 ;  115.76 ;
   6 ;   40 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3403.42 ;     0.00 ;     0.00 ;     0.00 ;    2790.86 ;    -     ;    -     ;     0.00 ;   4690.5 ;      35553.59 ;    68.89 ;      37698.16 ;    73.05 ;   80.90 ;
   6 ;   40 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;  1026.30 ;     0.00 ; 18082.60 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  11715.7 ;      11316.85 ;    79.69 ;      11147.34 ;    78.50 ;   59.08 ;
   6 ;   40 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   935.30 ;     0.00 ; 18087.60 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  11715.7 ;      11316.85 ;    79.69 ;      11147.34 ;    78.50 ;   59.08 ;
   6 ;   40 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   990.32 ;     0.00 ; 16114.88 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  11715.7 ;      11316.85 ;    79.69 ;      11147.34 ;    78.50 ;   59.08 ;
   6 ;   40 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   987.70 ;     0.00 ; 17063.40 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  11715.7 ;      11316.85 ;    79.69 ;      11147.34 ;    78.50 ;    0.00 ;
   6 ;   40 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;   59.08 ;
   6 ;   40 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;   59.08 ;
   6 ;   40 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;   59.08 ;
   6 ;   40 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   41 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  2908.40 ;   393.00 ; 33330.01 ;    37.56 ;     0.00 ;     0.00 ;    8479.15 ;  2387.59 ;  6629.00 ;     0.00 ;  53535.4 ;     113741.51 ;    55.67 ;     135552.58 ;    66.34 ;   53.46 ;
   6 ;   41 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  2908.40 ;   393.00 ; 29768.48 ;   115.60 ;     0.00 ;     0.00 ;    8862.92 ;  1900.00 ;  5865.27 ;     0.00 ;  53535.4 ;     113741.51 ;    55.67 ;     135552.58 ;    66.34 ;   52.79 ;
   6 ;   41 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2908.40 ;   393.00 ; 23577.21 ;   115.60 ;     0.00 ;     0.00 ;    5890.99 ;  1900.00 ;  4648.15 ;     0.00 ;  53535.4 ;     113741.51 ;    55.67 ;     135552.58 ;    66.34 ;   47.00 ;
   6 ;   41 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2908.40 ;   393.00 ; 27492.54 ;    95.13 ;     0.00 ;     0.00 ;    7221.24 ;  2027.92 ;  5434.53 ;     0.00 ;  53535.4 ;     113741.51 ;    55.67 ;     135552.58 ;    66.34 ;   80.90 ;
   6 ;   41 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   690.50 ;     0.00 ;  2576.36 ;     0.00 ;     0.00 ;     0.00 ;    9253.64 ;    -     ;    -     ;     0.00 ;   1371.5 ;       6116.86 ;    30.74 ;       6427.29 ;    32.30 ;   53.46 ;
   6 ;   41 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   690.50 ;     0.00 ;  1579.18 ;     0.00 ;     0.00 ;     0.00 ;    8675.32 ;    -     ;    -     ;     0.00 ;   1371.5 ;       6116.86 ;    30.74 ;       6427.29 ;    32.30 ;   52.79 ;
   6 ;   41 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   690.50 ;     0.00 ;   740.54 ;     0.00 ;     0.00 ;     0.00 ;    6550.86 ;    -     ;    -     ;     0.00 ;   1371.5 ;       6116.86 ;    30.74 ;       6427.29 ;    32.30 ;   47.00 ;
   6 ;   41 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   690.50 ;     0.00 ;  1405.94 ;     0.00 ;     0.00 ;     0.00 ;    7725.47 ;    -     ;    -     ;     0.00 ;   1371.5 ;       6116.86 ;    30.74 ;       6427.29 ;    32.30 ;   80.90 ;
   6 ;   41 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  6333.44 ;     0.00 ;     0.00 ;     0.00 ;    1065.56 ;    -     ;    -     ;     0.00 ;  12983.8 ;      35553.59 ;    68.89 ;      43869.32 ;    85.01 ;    0.00 ;
   6 ;   41 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  5666.29 ;     0.00 ;     0.00 ;     0.00 ;    1346.11 ;    -     ;    -     ;     0.00 ;  12983.8 ;      35553.59 ;    68.89 ;      43869.32 ;    85.01 ;    0.00 ;
   6 ;   41 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  5272.14 ;     0.00 ;     0.00 ;     0.00 ;     -33.14 ;    -     ;    -     ;     0.00 ;  12983.8 ;      35553.59 ;    68.89 ;      43869.32 ;    85.01 ;    0.00 ;
   6 ;   41 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  5636.94 ;     0.00 ;     0.00 ;     0.00 ;     557.34 ;    -     ;    -     ;     0.00 ;  12983.8 ;      35553.59 ;    68.89 ;      43869.32 ;    85.01 ;   80.90 ;
   6 ;   41 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 17590.25 ;     0.00 ;     0.00 ;     0.00 ;  -12169.35 ;    -     ;    -     ;     0.00 ;  17969.4 ;      11316.85 ;    79.69 ;      11135.32 ;    78.41 ;    0.00 ;
   6 ;   41 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 17590.25 ;     0.00 ;     0.00 ;     0.00 ;  -12255.35 ;    -     ;    -     ;     0.00 ;  17969.4 ;      11316.85 ;    79.69 ;      11135.32 ;    78.41 ;    0.00 ;
   6 ;   41 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 15193.30 ;     0.00 ;     0.00 ;     0.00 ;  -10476.10 ;    -     ;    -     ;     0.00 ;  17969.4 ;      11316.85 ;    79.69 ;      11135.32 ;    78.41 ;    0.00 ;
   6 ;   41 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 16347.38 ;     0.00 ;     0.00 ;     0.00 ;  -11310.21 ;    -     ;    -     ;     0.00 ;  17969.4 ;      11316.85 ;    79.69 ;      11135.32 ;    78.41 ;    0.00 ;
   6 ;   41 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   41 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   41 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   41 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   42 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  2908.40 ;   393.00 ; 33920.27 ;    23.08 ;     0.00 ;     0.00 ;    7874.40 ;  2387.59 ;  6629.00 ;     0.00 ;  57216.0 ;     113741.51 ;    55.67 ;     136793.07 ;    66.95 ;   60.88 ;
   6 ;   42 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  2908.40 ;   393.00 ; 31025.90 ;   115.60 ;     0.00 ;     0.00 ;    7605.50 ;  1900.00 ;  5865.27 ;     0.00 ;  57216.0 ;     113741.51 ;    55.67 ;     136793.07 ;    66.95 ;   60.39 ;
   6 ;   42 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2908.40 ;   393.00 ; 23908.65 ;   115.60 ;     0.00 ;     0.00 ;    5559.55 ;  1900.00 ;  4648.15 ;     0.00 ;  57216.0 ;     113741.51 ;    55.67 ;     136793.07 ;    66.95 ;   49.40 ;
   6 ;   42 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2908.40 ;   393.00 ; 28094.80 ;    91.33 ;     0.00 ;     0.00 ;    6615.19 ;  2027.92 ;  5434.53 ;     0.00 ;  57216.0 ;     113741.51 ;    55.67 ;     136793.07 ;    66.95 ;   80.90 ;
   6 ;   42 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   690.50 ;     0.00 ;  2869.05 ;     0.00 ;     0.00 ;     0.00 ;    8960.95 ;    -     ;    -     ;     0.00 ;   1156.1 ;       6116.86 ;    30.74 ;       6066.91 ;    30.49 ;   60.88 ;
   6 ;   42 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   690.50 ;     0.00 ;  2170.63 ;     0.00 ;     0.00 ;     0.00 ;    8083.87 ;    -     ;    -     ;     0.00 ;   1156.1 ;       6116.86 ;    30.74 ;       6066.91 ;    30.49 ;   60.39 ;
   6 ;   42 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   690.50 ;     0.00 ;   739.74 ;     0.00 ;     0.00 ;     0.00 ;    6551.66 ;    -     ;    -     ;     0.00 ;   1156.1 ;       6116.86 ;    30.74 ;       6066.91 ;    30.49 ;   49.40 ;
   6 ;   42 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   690.50 ;     0.00 ;  1611.91 ;     0.00 ;     0.00 ;     0.00 ;    7519.49 ;    -     ;    -     ;     0.00 ;   1156.1 ;       6116.86 ;    30.74 ;       6066.91 ;    30.49 ;   80.90 ;
   6 ;   42 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  7042.61 ;     0.00 ;     0.00 ;     0.00 ;     356.39 ;    -     ;    -     ;     0.00 ;  14418.6 ;      35553.59 ;    68.89 ;      43769.24 ;    84.82 ;    0.00 ;
   6 ;   42 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  6929.51 ;     0.00 ;     0.00 ;     0.00 ;      82.89 ;    -     ;    -     ;     0.00 ;  14418.6 ;      35553.59 ;    68.89 ;      43769.24 ;    84.82 ;    0.00 ;
   6 ;   42 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  5898.67 ;     0.00 ;     0.00 ;     0.00 ;    -659.67 ;    -     ;    -     ;     0.00 ;  14418.6 ;      35553.59 ;    68.89 ;      43769.24 ;    84.82 ;    0.00 ;
   6 ;   42 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  6424.67 ;     0.00 ;     0.00 ;     0.00 ;    -230.39 ;    -     ;    -     ;     0.00 ;  14418.6 ;      35553.59 ;    68.89 ;      43769.24 ;    84.82 ;   80.90 ;
   6 ;   42 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 16802.38 ;     0.00 ;     0.00 ;     0.00 ;  -11381.48 ;    -     ;    -     ;     0.00 ;  17716.9 ;      11316.85 ;    79.69 ;      11265.56 ;    79.33 ;    0.00 ;
   6 ;   42 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 16242.88 ;     0.00 ;     0.00 ;     0.00 ;  -10907.98 ;    -     ;    -     ;     0.00 ;  17716.9 ;      11316.85 ;    79.69 ;      11265.56 ;    79.33 ;    0.00 ;
   6 ;   42 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 14488.74 ;     0.00 ;     0.00 ;     0.00 ;   -9771.54 ;    -     ;    -     ;     0.00 ;  17716.9 ;      11316.85 ;    79.69 ;      11265.56 ;    79.33 ;    0.00 ;
   6 ;   42 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 15480.11 ;     0.00 ;     0.00 ;     0.00 ;  -10442.94 ;    -     ;    -     ;     0.00 ;  17716.9 ;      11316.85 ;    79.69 ;      11265.56 ;    79.33 ;    0.00 ;
   6 ;   42 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   42 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   42 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   42 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   43 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  2908.40 ;   393.00 ; 32176.45 ;    31.01 ;     0.00 ;     0.00 ;    9626.16 ;  2387.59 ;  6629.00 ;     0.00 ;  52211.8 ;     113741.51 ;    55.67 ;     131788.02 ;    64.50 ;   60.78 ;
   6 ;   43 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  2908.40 ;   393.00 ; 29256.28 ;   115.60 ;     0.00 ;     0.00 ;    9375.12 ;  1900.00 ;  5865.27 ;     0.00 ;  52211.8 ;     113741.51 ;    55.67 ;     131788.02 ;    64.50 ;   60.47 ;
   6 ;   43 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2908.40 ;   393.00 ; 22687.32 ;   115.60 ;     0.00 ;     0.00 ;    6780.88 ;  1900.00 ;  4648.15 ;     0.00 ;  52211.8 ;     113741.51 ;    55.67 ;     131788.02 ;    64.50 ;   57.17 ;
   6 ;   43 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2908.40 ;   393.00 ; 26616.24 ;    93.41 ;     0.00 ;     0.00 ;    8095.82 ;  2027.92 ;  5434.53 ;     0.00 ;  52211.8 ;     113741.51 ;    55.67 ;     131788.02 ;    64.50 ;   80.90 ;
   6 ;   43 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   690.50 ;     0.00 ;  5896.68 ;     0.00 ;     0.00 ;     0.00 ;    5933.32 ;    -     ;    -     ;     0.00 ;   6775.9 ;       6116.86 ;    30.74 ;       9957.17 ;    50.04 ;   60.78 ;
   6 ;   43 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   690.50 ;     0.00 ;  4831.62 ;     0.00 ;     0.00 ;     0.00 ;    5422.88 ;    -     ;    -     ;     0.00 ;   6775.9 ;       6116.86 ;    30.74 ;       9957.17 ;    50.04 ;   60.47 ;
   6 ;   43 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   690.50 ;     0.00 ;  1399.64 ;     0.00 ;     0.00 ;     0.00 ;    5891.76 ;    -     ;    -     ;     0.00 ;   6775.9 ;       6116.86 ;    30.74 ;       9957.17 ;    50.04 ;   57.17 ;
   6 ;   43 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   690.50 ;     0.00 ;  3331.49 ;     0.00 ;     0.00 ;     0.00 ;    5799.92 ;    -     ;    -     ;     0.00 ;   6775.9 ;       6116.86 ;    30.74 ;       9957.17 ;    50.04 ;   80.90 ;
   6 ;   43 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  3973.67 ;     0.00 ;     0.00 ;     0.00 ;    3425.33 ;    -     ;    -     ;     0.00 ;   4642.2 ;      35553.59 ;    68.89 ;      38468.42 ;    74.54 ;   60.78 ;
   6 ;   43 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3387.52 ;     0.00 ;     0.00 ;     0.00 ;    3624.88 ;    -     ;    -     ;     0.00 ;   4642.2 ;      35553.59 ;    68.89 ;      38468.42 ;    74.54 ;   60.47 ;
   6 ;   43 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1212.42 ;     0.00 ;     0.00 ;     0.00 ;    4026.58 ;    -     ;    -     ;     0.00 ;   4642.2 ;      35553.59 ;    68.89 ;      38468.42 ;    74.54 ;   57.17 ;
   6 ;   43 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2413.47 ;     0.00 ;     0.00 ;     0.00 ;    3780.82 ;    -     ;    -     ;     0.00 ;   4642.2 ;      35553.59 ;    68.89 ;      38468.42 ;    74.54 ;   80.90 ;
   6 ;   43 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  13395.2 ;      11316.85 ;    79.69 ;      11075.00 ;    77.99 ;    0.00 ;
   6 ;   43 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  13395.2 ;      11316.85 ;    79.69 ;      11075.00 ;    77.99 ;    0.00 ;
   6 ;   43 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  13395.2 ;      11316.85 ;    79.69 ;      11075.00 ;    77.99 ;    0.00 ;
   6 ;   43 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  13395.2 ;      11316.85 ;    79.69 ;      11075.00 ;    77.99 ;    0.00 ;
   6 ;   43 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   43 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   43 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   43 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   44 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  2767.40 ;   393.00 ; 34092.08 ;     0.00 ;     0.00 ;     0.00 ;    7820.52 ;  2387.59 ;  6629.00 ;     0.00 ;  58621.4 ;     113741.51 ;    55.67 ;     137175.41 ;    67.14 ;    0.00 ;
   6 ;   44 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  2767.40 ;   393.00 ; 30078.57 ;     0.00 ;     0.00 ;     0.00 ;    8578.23 ;  1900.00 ;  5865.27 ;     0.00 ;  58621.4 ;     113741.51 ;    55.67 ;     137175.41 ;    67.14 ;    0.00 ;
   6 ;   44 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2767.40 ;   393.00 ; 23048.92 ;    84.35 ;     0.00 ;     0.00 ;    6529.03 ;  1900.00 ;  4648.15 ;     0.00 ;  58621.4 ;     113741.51 ;    55.67 ;     137175.41 ;    67.14 ;    0.00 ;
   6 ;   44 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2767.40 ;   393.00 ; 27486.50 ;    43.74 ;     0.00 ;     0.00 ;    7316.90 ;  2027.92 ;  5434.53 ;     0.00 ;  58621.4 ;     113741.51 ;    55.67 ;     137175.41 ;    67.14 ;   80.90 ;
   6 ;   44 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   690.50 ;     0.00 ;  1935.67 ;     0.00 ;     0.00 ;     0.00 ;    9894.33 ;    -     ;    -     ;     0.00 ;    956.6 ;       6116.86 ;    30.74 ;       6191.38 ;    31.12 ;    0.00 ;
   6 ;   44 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   690.50 ;     0.00 ;  1317.88 ;     0.00 ;     0.00 ;     0.00 ;    8936.62 ;    -     ;    -     ;     0.00 ;    956.6 ;       6116.86 ;    30.74 ;       6191.38 ;    31.12 ;    0.00 ;
   6 ;   44 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   690.50 ;     0.00 ;   739.74 ;     0.00 ;     0.00 ;     0.00 ;    6551.66 ;    -     ;    -     ;     0.00 ;    956.6 ;       6116.86 ;    30.74 ;       6191.38 ;    31.12 ;    0.00 ;
   6 ;   44 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   690.50 ;     0.00 ;  1180.18 ;     0.00 ;     0.00 ;     0.00 ;    7951.23 ;    -     ;    -     ;     0.00 ;    956.6 ;       6116.86 ;    30.74 ;       6191.38 ;    31.12 ;   80.90 ;
   6 ;   44 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  7187.23 ;     0.00 ;     0.00 ;     0.00 ;     211.77 ;    -     ;    -     ;     0.00 ;  13880.8 ;      35553.59 ;    68.89 ;      43854.62 ;    84.98 ;    0.00 ;
   6 ;   44 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  7187.23 ;     0.00 ;     0.00 ;     0.00 ;    -174.83 ;    -     ;    -     ;     0.00 ;  13880.8 ;      35553.59 ;    68.89 ;      43854.62 ;    84.98 ;    0.00 ;
   6 ;   44 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  5360.96 ;     0.00 ;     0.00 ;     0.00 ;    -121.96 ;    -     ;    -     ;     0.00 ;  13880.8 ;      35553.59 ;    68.89 ;      43854.62 ;    84.98 ;    0.00 ;
