-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
IPER ; ICEN ;IPAT ;  Dur   ;SIST;   Nome Sist   ;  Demanda   ;  GerPeq  ;   Gter   ;  GterAT  ;   Ghid   ;  Cbomb   ;  Compra  ;  Venda   ; IntercLiq  ; Itaipu50 ; Itaipu60 ; Deficit  ;   ENA    ;   EarmInic    ;EarmInic% ;    EarmFim    ; EarmFim% ;   CMO   ;
  -  ;  -   ;  -  ;  (h)   ; -  ;       -       ;    (MW)    ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;    (MW)    ;   (MW)   ;   (MW)   ;   (MW)   ; (MWmes)  ;    (MWmes)    ;   (%)    ;    (MWmes)    ;   (%)    ; ($/MWh) ;
-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
   4 ;    4 ;   2 ;  46.00 ;  2 ; S             ;    13987.9 ;   1773.0 ;   665.00 ;     0.00 ;  1649.58 ;     0.00 ;     0.00 ;     0.00 ;    9900.32 ;    -     ;    -     ;     0.00 ;    272.4 ;       4938.35 ;    24.82 ;       4891.75 ;    24.59 ;  146.47 ;
   4 ;    4 ;   3 ;  82.00 ;  2 ; S             ;    10872.9 ;   1773.0 ;   665.00 ;     0.00 ;  1224.28 ;     0.00 ;     0.00 ;     0.00 ;    7210.62 ;    -     ;    -     ;     0.00 ;    272.4 ;       4938.35 ;    24.82 ;       4891.75 ;    24.59 ;  139.74 ;
   4 ;    4 ;  -  ;   -    ;  2 ; S             ;    12893.2 ;   1773.0 ;   669.23 ;     0.00 ;  1720.72 ;     0.00 ;     0.00 ;     0.00 ;    8730.27 ;    -     ;    -     ;     0.00 ;    272.4 ;       4938.35 ;    24.82 ;       4891.75 ;    24.59 ;  162.63 ;
   4 ;    4 ;   1 ;  40.00 ;  3 ; NE            ;    13023.7 ;   4382.0 ;  1668.10 ;     0.00 ;  4525.61 ;     0.00 ;     0.00 ;     0.00 ;    2447.99 ;    -     ;    -     ;     0.00 ;   2101.8 ;      33153.94 ;    64.24 ;      34424.25 ;    66.71 ;  147.12 ;
   4 ;    4 ;   2 ;  46.00 ;  3 ; NE            ;    12601.0 ;   4382.0 ;  1668.10 ;     0.00 ;  3577.04 ;     0.00 ;     0.00 ;     0.00 ;    2973.86 ;    -     ;    -     ;     0.00 ;   2101.8 ;      33153.94 ;    64.24 ;      34424.25 ;    66.71 ;  146.46 ;
   4 ;    4 ;   3 ;  82.00 ;  3 ; NE            ;    10918.2 ;   4382.0 ;  1668.10 ;     0.00 ;  1475.64 ;     0.00 ;     0.00 ;     0.00 ;    3392.46 ;    -     ;    -     ;     0.00 ;   2101.8 ;      33153.94 ;    64.24 ;      34424.25 ;    66.71 ;  139.74 ;
   4 ;    4 ;  -  ;   -    ;  3 ; NE            ;    11880.3 ;   4382.0 ;  1668.10 ;     0.00 ;  2777.21 ;     0.00 ;     0.00 ;     0.00 ;    3052.97 ;    -     ;    -     ;     0.00 ;   2101.8 ;      33153.94 ;    64.24 ;      34424.25 ;    66.71 ;  143.34 ;
   4 ;    4 ;   1 ;  40.00 ;  4 ; N             ;     6262.1 ;    490.0 ;   650.50 ;     0.00 ; 18121.60 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;   3775.2 ;      10399.94 ;    69.01 ;      10861.12 ;    72.07 ;    0.00 ;
   4 ;    4 ;   2 ;  46.00 ;  4 ; N             ;     6215.1 ;    490.0 ;   650.50 ;     0.00 ; 18074.60 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;   3775.2 ;      10399.94 ;    69.01 ;      10861.12 ;    72.07 ;    0.00 ;
   4 ;    4 ;   3 ;  82.00 ;  4 ; N             ;     5659.6 ;    490.0 ;   650.50 ;     0.00 ; 16219.10 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;   3775.2 ;      10399.94 ;    69.01 ;      10861.12 ;    72.07 ;    0.00 ;
   4 ;    4 ;  -  ;   -    ;  4 ; N             ;     5955.2 ;    490.0 ;   650.50 ;     0.00 ; 17180.13 ;     0.00 ;     0.00 ;     0.00 ;  -12365.48 ;    -     ;    -     ;     0.00 ;   3775.2 ;      10399.94 ;    69.01 ;      10861.12 ;    72.07 ;    0.00 ;
   4 ;    4 ;   1 ;  40.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   4 ;    4 ;   2 ;  46.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   4 ;    4 ;   3 ;  82.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   4 ;    4 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   5 ;    5 ;   1 ;  46.00 ;  1 ; SE            ;    48334.6 ;   3952.0 ;  3280.80 ;   393.00 ; 35892.89 ;    55.06 ;     0.00 ;     0.00 ;    6983.97 ;  2194.51 ;  6300.00 ;     0.00 ;  12590.0 ;      94988.20 ;    46.49 ;      97870.59 ;    47.90 ;  146.94 ;
   5 ;    5 ;   2 ;  40.00 ;  1 ; SE            ;    45419.1 ;   3952.0 ;  3282.80 ;   393.00 ; 33097.60 ;   115.60 ;     0.00 ;     0.00 ;    6874.30 ;  1900.00 ;  6642.51 ;     0.00 ;  12590.0 ;      94988.20 ;    46.49 ;      97870.59 ;    47.90 ;  145.70 ;
   5 ;    5 ;   3 ;  82.00 ;  1 ; SE            ;    36941.0 ;   3952.0 ;  3273.80 ;   393.00 ; 25572.94 ;   115.60 ;     0.00 ;     0.00 ;    5500.86 ;  1900.00 ;  3869.14 ;     0.00 ;  12590.0 ;      94988.20 ;    46.49 ;      97870.59 ;    47.90 ;  138.29 ;
   5 ;    5 ;  -  ;   -    ;  1 ; SE            ;    42079.3 ;   3952.0 ;  3277.86 ;   393.00 ; 30190.23 ;    99.02 ;     0.00 ;     0.00 ;    6233.96 ;  1980.64 ;  5195.06 ;     0.00 ;  12590.0 ;      94988.20 ;    46.49 ;      97870.59 ;    47.90 ;  142.42 ;
   5 ;    5 ;   1 ;  46.00 ;  2 ; S             ;    15172.6 ;   1773.0 ;   665.00 ;     0.00 ;  2428.93 ;     0.00 ;     0.00 ;     0.00 ;   10305.67 ;    -     ;    -     ;     0.00 ;    251.4 ;       4891.75 ;    24.59 ;       4852.61 ;    24.39 ;  146.94 ;
   5 ;    5 ;   2 ;  40.00 ;  2 ; S             ;    13452.9 ;   1773.0 ;   665.00 ;     0.00 ;  1720.89 ;     0.00 ;     0.00 ;     0.00 ;    9294.01 ;    -     ;    -     ;     0.00 ;    251.4 ;       4891.75 ;    24.59 ;       4852.61 ;    24.39 ;  145.70 ;
   5 ;    5 ;   3 ;  82.00 ;  2 ; S             ;    10457.1 ;   1773.0 ;   665.00 ;     0.00 ;  1201.61 ;     0.00 ;     0.00 ;     0.00 ;    6817.49 ;    -     ;    -     ;     0.00 ;    251.4 ;       4891.75 ;    24.59 ;       4852.61 ;    24.39 ;  138.29 ;
   5 ;    5 ;  -  ;   -    ;  2 ; S             ;    12461.5 ;   1773.0 ;   665.00 ;     0.00 ;  1661.30 ;     0.00 ;     0.00 ;     0.00 ;    8362.24 ;    -     ;    -     ;     0.00 ;    251.4 ;       4891.75 ;    24.59 ;       4852.61 ;    24.39 ;  142.42 ;
   5 ;    5 ;   1 ;  46.00 ;  3 ; NE            ;    13001.6 ;   4382.0 ;  1640.10 ;     0.00 ;  4969.14 ;     0.00 ;     0.00 ;     0.00 ;    2010.36 ;    -     ;    -     ;     0.00 ;   1912.8 ;      34424.25 ;    66.71 ;      35198.92 ;    68.21 ;  146.45 ;
   5 ;    5 ;   2 ;  40.00 ;  3 ; NE            ;    12579.6 ;   4382.0 ;  1640.10 ;     0.00 ;  3083.31 ;     0.00 ;     0.00 ;     0.00 ;    3474.19 ;    -     ;    -     ;     0.00 ;   1912.8 ;      34424.25 ;    66.71 ;      35198.92 ;    68.21 ;  145.70 ;
   5 ;    5 ;   3 ;  82.00 ;  3 ; NE            ;    10899.7 ;   4382.0 ;  1640.10 ;     0.00 ;  1626.81 ;     0.00 ;     0.00 ;     0.00 ;    3250.79 ;    -     ;    -     ;     0.00 ;   1912.8 ;      34424.25 ;    66.71 ;      35198.92 ;    68.21 ;  138.29 ;
   5 ;    5 ;  -  ;   -    ;  3 ; NE            ;    11875.2 ;   4382.0 ;  1640.10 ;     0.00 ;  2888.76 ;     0.00 ;     0.00 ;     0.00 ;    2964.34 ;    -     ;    -     ;     0.00 ;   1912.8 ;      34424.25 ;    66.71 ;      35198.92 ;    68.21 ;  142.29 ;
   5 ;    5 ;   1 ;  46.00 ;  4 ; N             ;     6382.9 ;    490.0 ;   650.50 ;     0.00 ; 18242.40 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;   3879.3 ;      10861.12 ;    72.07 ;      11004.39 ;    73.02 ;    0.00 ;
   5 ;    5 ;   2 ;  40.00 ;  4 ; N             ;     6335.0 ;    490.0 ;   650.50 ;     0.00 ; 18194.50 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;   3879.3 ;      10861.12 ;    72.07 ;      11004.39 ;    73.02 ;    0.00 ;
   5 ;    5 ;   3 ;  82.00 ;  4 ; N             ;     5768.8 ;    490.0 ;   650.50 ;     0.00 ; 16328.30 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;   3879.3 ;      10861.12 ;    72.07 ;      11004.39 ;    73.02 ;    0.00 ;
   5 ;    5 ;  -  ;   -    ;  4 ; N             ;     6071.8 ;    490.0 ;   650.50 ;     0.00 ; 17296.73 ;     0.00 ;     0.00 ;     0.00 ;  -12365.48 ;    -     ;    -     ;     0.00 ;   3879.3 ;      10861.12 ;    72.07 ;      11004.39 ;    73.02 ;    0.00 ;
   5 ;    5 ;   1 ;  46.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   5 ;    5 ;   2 ;  40.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   5 ;    5 ;   3 ;  82.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   5 ;    5 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;    6 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3776.50 ;   393.00 ; 33670.32 ;     2.70 ;     0.00 ;     0.00 ;    7235.88 ;  1900.00 ;  5789.59 ;     0.00 ;  42973.4 ;      97870.59 ;    47.90 ;     109376.67 ;    53.53 ;  147.10 ;
   6 ;    6 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3776.50 ;   393.00 ; 30872.82 ;   100.33 ;     0.00 ;     0.00 ;    6875.22 ;  1900.00 ;  5844.59 ;     0.00 ;  42973.4 ;      97870.59 ;    47.90 ;     109376.67 ;    53.53 ;  145.18 ;
   6 ;    6 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3576.50 ;   393.00 ; 23191.18 ;   115.60 ;     0.00 ;     0.00 ;    5608.92 ;  1900.00 ;  3831.12 ;     0.00 ;  42973.4 ;      97870.59 ;    47.90 ;     109376.67 ;    53.53 ;  136.50 ;
   6 ;    6 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3672.80 ;   393.00 ; 27623.66 ;    82.64 ;     0.00 ;     0.00 ;    6313.24 ;  1900.00 ;  4786.14 ;     0.00 ;  42973.4 ;      97870.59 ;    47.90 ;     109376.67 ;    53.53 ;  116.86 ;
   6 ;    6 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  1954.15 ;     0.00 ;     0.00 ;     0.00 ;    9583.65 ;    -     ;    -     ;     0.00 ;    953.1 ;       4852.61 ;    24.39 ;       5184.74 ;    26.06 ;  147.10 ;
   6 ;    6 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;   928.41 ;     0.00 ;     0.00 ;     0.00 ;    9033.89 ;    -     ;    -     ;     0.00 ;    953.1 ;       4852.61 ;    24.39 ;       5184.74 ;    26.06 ;  145.18 ;
   6 ;    6 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   498.18 ;     0.00 ;     0.00 ;     0.00 ;    6501.02 ;    -     ;    -     ;     0.00 ;    953.1 ;       4852.61 ;    24.39 ;       5184.74 ;    26.06 ;  136.50 ;
   6 ;    6 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;   974.43 ;     0.00 ;     0.00 ;     0.00 ;    7864.78 ;    -     ;    -     ;     0.00 ;    953.1 ;       4852.61 ;    24.39 ;       5184.74 ;    26.06 ;  116.86 ;
   6 ;    6 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;  1175.90 ;     0.00 ;  4601.84 ;     0.00 ;     0.00 ;     0.00 ;    1970.06 ;    -     ;    -     ;     0.00 ;   8405.5 ;      35198.92 ;    68.21 ;      40573.74 ;    78.62 ;  135.58 ;
   6 ;    6 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;  1175.90 ;     0.00 ;  4015.24 ;     0.00 ;     0.00 ;     0.00 ;    2170.06 ;    -     ;    -     ;     0.00 ;   8405.5 ;      35198.92 ;    68.21 ;      40573.74 ;    78.62 ;  135.58 ;
   6 ;    6 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;  1175.90 ;     0.00 ;  3141.84 ;     0.00 ;     0.00 ;     0.00 ;    1270.06 ;    -     ;    -     ;     0.00 ;   8405.5 ;      35198.92 ;    68.21 ;      40573.74 ;    78.62 ;  135.58 ;
   6 ;    6 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;  1175.90 ;     0.00 ;  3716.26 ;     0.00 ;     0.00 ;     0.00 ;    1650.92 ;    -     ;    -     ;     0.00 ;   8405.5 ;      35198.92 ;    68.21 ;      40573.74 ;    78.62 ;  116.86 ;
   6 ;    6 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  14345.1 ;      11004.39 ;    77.49 ;      10839.71 ;    76.33 ;    0.00 ;
   6 ;    6 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  14345.1 ;      11004.39 ;    77.49 ;      10839.71 ;    76.33 ;    0.00 ;
   6 ;    6 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  14345.1 ;      11004.39 ;    77.49 ;      10839.71 ;    76.33 ;    0.00 ;
   6 ;    6 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  14345.1 ;      11004.39 ;    77.49 ;      10839.71 ;    76.33 ;    0.00 ;
   6 ;    6 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;    6 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;    6 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;    6 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;    7 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3776.50 ;   393.00 ; 29737.89 ;     0.00 ;     0.00 ;     0.00 ;   11165.61 ;  1900.00 ;  5789.59 ;     0.00 ;  38727.1 ;      97870.59 ;    47.90 ;     106362.31 ;    52.06 ;  144.85 ;
   6 ;    7 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3776.50 ;   393.00 ; 27408.45 ;    65.60 ;     0.00 ;     0.00 ;   10304.85 ;  1900.00 ;  5844.59 ;     0.00 ;  38727.1 ;      97870.59 ;    47.90 ;     106362.31 ;    52.06 ;  144.01 ;
   6 ;    7 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3576.50 ;   393.00 ; 22558.36 ;   115.60 ;     0.00 ;     0.00 ;    6241.74 ;  1900.00 ;  3831.12 ;     0.00 ;  38727.1 ;      97870.59 ;    47.90 ;     106362.31 ;    52.06 ;  138.01 ;
   6 ;    7 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3672.80 ;   393.00 ; 25504.71 ;    74.32 ;     0.00 ;     0.00 ;    8423.87 ;  1900.00 ;  4786.14 ;     0.00 ;  38727.1 ;      97870.59 ;    47.90 ;     106362.31 ;    52.06 ;  116.86 ;
   6 ;    7 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  6897.79 ;     0.00 ;     0.00 ;     0.00 ;    4640.01 ;    -     ;    -     ;     0.00 ;   6221.1 ;       4852.61 ;    24.39 ;       8191.63 ;    41.17 ;  144.85 ;
   6 ;    7 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  5242.12 ;     0.00 ;     0.00 ;     0.00 ;    4720.18 ;    -     ;    -     ;     0.00 ;   6221.1 ;       4852.61 ;    24.39 ;       8191.63 ;    41.17 ;  144.01 ;
   6 ;    7 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;  1128.61 ;     0.00 ;     0.00 ;     0.00 ;    5870.59 ;    -     ;    -     ;     0.00 ;   6221.1 ;       4852.61 ;    24.39 ;       8191.63 ;    41.17 ;  138.01 ;
   6 ;    7 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  3543.55 ;     0.00 ;     0.00 ;     0.00 ;    5295.66 ;    -     ;    -     ;     0.00 ;   6221.1 ;       4852.61 ;    24.39 ;       8191.63 ;    41.17 ;  116.86 ;
   6 ;    7 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;  1540.90 ;     0.00 ;  4372.51 ;     0.00 ;     0.00 ;     0.00 ;    1834.39 ;    -     ;    -     ;     0.00 ;   4551.1 ;      35198.92 ;    68.21 ;      37782.00 ;    73.21 ;  144.03 ;
   6 ;    7 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;  1540.90 ;     0.00 ;  3569.53 ;     0.00 ;     0.00 ;     0.00 ;    2250.77 ;    -     ;    -     ;     0.00 ;   4551.1 ;      35198.92 ;    68.21 ;      37782.00 ;    73.21 ;  144.01 ;
   6 ;    7 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;  1540.90 ;     0.00 ;  1330.07 ;     0.00 ;     0.00 ;     0.00 ;    2716.83 ;    -     ;    -     ;     0.00 ;   4551.1 ;      35198.92 ;    68.21 ;      37782.00 ;    73.21 ;  138.01 ;
   6 ;    7 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;  1540.90 ;     0.00 ;  2618.99 ;     0.00 ;     0.00 ;     0.00 ;    2383.19 ;    -     ;    -     ;     0.00 ;   4551.1 ;      35198.92 ;    68.21 ;      37782.00 ;    73.21 ;  116.86 ;
   6 ;    7 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12013.7 ;      11004.39 ;    77.49 ;      10765.28 ;    75.81 ;    0.00 ;
   6 ;    7 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12013.7 ;      11004.39 ;    77.49 ;      10765.28 ;    75.81 ;    0.00 ;
   6 ;    7 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  12013.7 ;      11004.39 ;    77.49 ;      10765.28 ;    75.81 ;    0.00 ;
   6 ;    7 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  12013.7 ;      11004.39 ;    77.49 ;      10765.28 ;    75.81 ;    0.00 ;
   6 ;    7 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;    7 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;    7 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;    7 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;    8 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3576.50 ;   393.00 ; 32609.79 ;    25.52 ;     0.00 ;     0.00 ;    8519.23 ;  1900.00 ;  5789.59 ;     0.00 ;  48824.4 ;      97870.59 ;    47.90 ;     113128.81 ;    55.37 ;  121.92 ;
   6 ;    8 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3576.50 ;   393.00 ; 29546.49 ;   115.60 ;     0.00 ;     0.00 ;    8416.81 ;  1900.00 ;  5844.59 ;     0.00 ;  48824.4 ;      97870.59 ;    47.90 ;     113128.81 ;    55.37 ;  120.88 ;
   6 ;    8 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 23466.73 ;   115.60 ;     0.00 ;     0.00 ;    5371.47 ;  1900.00 ;  3831.12 ;     0.00 ;  48824.4 ;      97870.59 ;    47.90 ;     113128.81 ;    55.37 ;  116.33 ;
   6 ;    8 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3556.74 ;   393.00 ; 27197.66 ;    91.97 ;     0.00 ;     0.00 ;    6864.62 ;  1900.00 ;  4786.14 ;     0.00 ;  48824.4 ;      97870.59 ;    47.90 ;     113128.81 ;    55.37 ;  116.86 ;
   6 ;    8 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2983.83 ;     0.00 ;     0.00 ;     0.00 ;    8553.97 ;    -     ;    -     ;     0.00 ;   2069.7 ;       4852.61 ;    24.39 ;       5980.46 ;    30.06 ;  121.92 ;
   6 ;    8 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1437.45 ;     0.00 ;     0.00 ;     0.00 ;    8524.85 ;    -     ;    -     ;     0.00 ;   2069.7 ;       4852.61 ;    24.39 ;       5980.46 ;    30.06 ;  120.88 ;
   6 ;    8 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   588.18 ;     0.00 ;     0.00 ;     0.00 ;    6411.02 ;    -     ;    -     ;     0.00 ;   2069.7 ;       4852.61 ;    24.39 ;       5980.46 ;    30.06 ;  116.33 ;
   6 ;    8 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1402.77 ;     0.00 ;     0.00 ;     0.00 ;    7436.43 ;    -     ;    -     ;     0.00 ;   2069.7 ;       4852.61 ;    24.39 ;       5980.46 ;    30.06 ;  116.86 ;
   6 ;    8 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5682.61 ;     0.00 ;     0.00 ;     0.00 ;    1716.39 ;    -     ;    -     ;     0.00 ;   8220.7 ;      35198.92 ;    68.21 ;      40375.60 ;    78.24 ;  119.13 ;
