-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
IPER ; ICEN ;IPAT ;  Dur   ;SIST;   Nome Sist   ;  Demanda   ;  GerPeq  ;   Gter   ;  GterAT  ;   Ghid   ;  Cbomb   ;  Compra  ;  Venda   ; IntercLiq  ; Itaipu50 ; Itaipu60 ; Deficit  ;   ENA    ;   EarmInic    ;EarmInic% ;    EarmFim    ; EarmFim% ;   CMO   ;
  -  ;  -   ;  -  ;  (h)   ; -  ;       -       ;    (MW)    ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;    (MW)    ;   (MW)   ;   (MW)   ;   (MW)   ; (MWmes)  ;    (MWmes)    ;   (%)    ;    (MWmes)    ;   (%)    ; ($/MWh) ;
-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
   4 ;    4 ;   2 ;  46.00 ;  2 ; S             ;    13987.9 ;   1773.0 ;   482.00 ;     0.00 ;  2643.19 ;     0.00 ;     0.00 ;     0.00 ;    9089.71 ;    -     ;    -     ;     0.00 ;   1191.3 ;       7432.36 ;    37.35 ;       8031.18 ;    40.36 ;    5.87 ;
   4 ;    4 ;   3 ;  82.00 ;  2 ; S             ;    10872.9 ;   1773.0 ;   482.00 ;     0.00 ;  1804.70 ;     0.00 ;     0.00 ;     0.00 ;    6813.20 ;    -     ;    -     ;     0.00 ;   1191.3 ;       7432.36 ;    37.35 ;       8031.18 ;    40.36 ;    5.38 ;
   4 ;    4 ;  -  ;   -    ;  2 ; S             ;    12893.2 ;   1773.0 ;   482.00 ;     0.00 ;  2869.48 ;     0.00 ;     0.00 ;     0.00 ;    7768.74 ;    -     ;    -     ;     0.00 ;   1191.3 ;       7432.36 ;    37.35 ;       8031.18 ;    40.36 ;    5.67 ;
   4 ;    4 ;   1 ;  40.00 ;  3 ; NE            ;    13023.7 ;   4382.0 ;   399.20 ;     0.00 ;  3343.50 ;     0.00 ;     0.00 ;     0.00 ;    4899.00 ;    -     ;    -     ;     0.00 ;   2294.6 ;      33656.97 ;    65.22 ;      35164.02 ;    68.14 ;   43.69 ;
   4 ;    4 ;   2 ;  46.00 ;  3 ; NE            ;    12601.0 ;   4382.0 ;   399.20 ;     0.00 ;  3086.80 ;     0.00 ;     0.00 ;     0.00 ;    4733.00 ;    -     ;    -     ;     0.00 ;   2294.6 ;      33656.97 ;    65.22 ;      35164.02 ;    68.14 ;   43.69 ;
   4 ;    4 ;   3 ;  82.00 ;  3 ; NE            ;    10918.2 ;   4382.0 ;   399.20 ;     0.00 ;  2064.00 ;     0.00 ;     0.00 ;     0.00 ;    4073.00 ;    -     ;    -     ;     0.00 ;   2294.6 ;      33656.97 ;    65.22 ;      35164.02 ;    68.14 ;   43.41 ;
   4 ;    4 ;  -  ;   -    ;  3 ; NE            ;    11880.3 ;   4382.0 ;   399.20 ;     0.00 ;  2648.70 ;     0.00 ;     0.00 ;     0.00 ;    4450.38 ;    -     ;    -     ;     0.00 ;   2294.6 ;      33656.97 ;    65.22 ;      35164.02 ;    68.14 ;   43.55 ;
   4 ;    4 ;   1 ;  40.00 ;  4 ; N             ;     6262.1 ;    490.0 ;   650.50 ;     0.00 ; 18121.60 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;   3775.2 ;      10437.03 ;    69.25 ;      11274.16 ;    74.81 ;    0.00 ;
   4 ;    4 ;   2 ;  46.00 ;  4 ; N             ;     6215.1 ;    490.0 ;   650.50 ;     0.00 ; 18074.60 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;   3775.2 ;      10437.03 ;    69.25 ;      11274.16 ;    74.81 ;    0.00 ;
   4 ;    4 ;   3 ;  82.00 ;  4 ; N             ;     5659.6 ;    490.0 ;   650.50 ;     0.00 ; 16219.10 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;   3775.2 ;      10437.03 ;    69.25 ;      11274.16 ;    74.81 ;    0.00 ;
   4 ;    4 ;  -  ;   -    ;  4 ; N             ;     5955.2 ;    490.0 ;   650.50 ;     0.00 ; 17180.13 ;     0.00 ;     0.00 ;     0.00 ;  -12365.48 ;    -     ;    -     ;     0.00 ;   3775.2 ;      10437.03 ;    69.25 ;      11274.16 ;    74.81 ;    0.00 ;
   4 ;    4 ;   1 ;  40.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   4 ;    4 ;   2 ;  46.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   4 ;    4 ;   3 ;  82.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   4 ;    4 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   5 ;    5 ;   1 ;  46.00 ;  1 ; SE            ;    48334.6 ;   3952.0 ;  2662.70 ;   393.00 ; 37045.69 ;    39.32 ;     0.00 ;     0.00 ;    6433.52 ;  4000.00 ;  6300.00 ;     0.00 ;  16785.3 ;     117673.12 ;    57.59 ;     124718.90 ;    61.04 ;   24.36 ;
   5 ;    5 ;   2 ;  40.00 ;  1 ; SE            ;    45419.1 ;   3952.0 ;  2663.70 ;   393.00 ; 33817.21 ;   115.60 ;     0.00 ;     0.00 ;    6773.79 ;  2520.21 ;  7000.00 ;     0.00 ;  16785.3 ;     117673.12 ;    57.59 ;     124718.90 ;    61.04 ;   24.05 ;
   5 ;    5 ;   3 ;  82.00 ;  1 ; SE            ;    36941.0 ;   3952.0 ;  2656.70 ;   393.00 ; 25249.86 ;   115.60 ;     0.00 ;     0.00 ;    6441.04 ;  1900.00 ;  5253.58 ;     0.00 ;  16785.3 ;     117673.12 ;    57.59 ;     124718.90 ;    61.04 ;   22.60 ;
   5 ;    5 ;  -  ;   -    ;  1 ; SE            ;    42079.3 ;   3952.0 ;  2660.01 ;   393.00 ; 30519.52 ;    94.71 ;     0.00 ;     0.00 ;    6518.21 ;  2622.67 ;  5955.91 ;     0.00 ;  16785.3 ;     117673.12 ;    57.59 ;     124718.90 ;    61.04 ;   23.43 ;
   5 ;    5 ;   1 ;  46.00 ;  2 ; S             ;    15172.6 ;   1773.0 ;   482.00 ;     0.00 ;  4950.12 ;     0.00 ;     0.00 ;     0.00 ;    7967.48 ;    -     ;    -     ;     0.00 ;   1226.4 ;       8031.18 ;    40.36 ;       8669.41 ;    43.57 ;   24.36 ;
   5 ;    5 ;   2 ;  40.00 ;  2 ; S             ;    13452.9 ;   1773.0 ;   482.00 ;     0.00 ;  2704.69 ;     0.00 ;     0.00 ;     0.00 ;    8493.21 ;    -     ;    -     ;     0.00 ;   1226.4 ;       8031.18 ;    40.36 ;       8669.41 ;    43.57 ;   24.05 ;
   5 ;    5 ;   3 ;  82.00 ;  2 ; S             ;    10457.1 ;   1773.0 ;   482.00 ;     0.00 ;  1762.56 ;     0.00 ;     0.00 ;     0.00 ;    6439.54 ;    -     ;    -     ;     0.00 ;   1226.4 ;       8031.18 ;    40.36 ;       8669.41 ;    43.57 ;   22.60 ;
   5 ;    5 ;  -  ;   -    ;  2 ; S             ;    12461.5 ;   1773.0 ;   482.00 ;     0.00 ;  2859.66 ;     0.00 ;     0.00 ;     0.00 ;    7346.87 ;    -     ;    -     ;     0.00 ;   1226.4 ;       8031.18 ;    40.36 ;       8669.41 ;    43.57 ;   23.43 ;
   5 ;    5 ;   1 ;  46.00 ;  3 ; NE            ;    13001.6 ;   4382.0 ;   371.20 ;     0.00 ;  3349.40 ;     0.00 ;     0.00 ;     0.00 ;    4899.00 ;    -     ;    -     ;     0.00 ;   2124.0 ;      35164.02 ;    68.14 ;      36112.39 ;    69.98 ;   43.81 ;
   5 ;    5 ;   2 ;  40.00 ;  3 ; NE            ;    12579.6 ;   4382.0 ;   371.20 ;     0.00 ;  3093.40 ;     0.00 ;     0.00 ;     0.00 ;    4733.00 ;    -     ;    -     ;     0.00 ;   2124.0 ;      35164.02 ;    68.14 ;      36112.39 ;    69.98 ;   43.81 ;
   5 ;    5 ;   3 ;  82.00 ;  3 ; NE            ;    10899.7 ;   4382.0 ;   371.20 ;     0.00 ;  2073.50 ;     0.00 ;     0.00 ;     0.00 ;    4073.00 ;    -     ;    -     ;     0.00 ;   2124.0 ;      35164.02 ;    68.14 ;      36112.39 ;    69.98 ;   43.53 ;
   5 ;    5 ;  -  ;   -    ;  3 ; NE            ;    11875.2 ;   4382.0 ;   371.20 ;     0.00 ;  2665.69 ;     0.00 ;     0.00 ;     0.00 ;    4456.31 ;    -     ;    -     ;     0.00 ;   2124.0 ;      35164.02 ;    68.14 ;      36112.39 ;    69.98 ;   43.67 ;
   5 ;    5 ;   1 ;  46.00 ;  4 ; N             ;     6382.9 ;    490.0 ;   650.50 ;     0.00 ; 18242.40 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;   3879.3 ;      11274.16 ;    74.81 ;      11591.36 ;    76.91 ;    0.00 ;
   5 ;    5 ;   2 ;  40.00 ;  4 ; N             ;     6335.0 ;    490.0 ;   650.50 ;     0.00 ; 18194.50 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;   3879.3 ;      11274.16 ;    74.81 ;      11591.36 ;    76.91 ;    0.00 ;
   5 ;    5 ;   3 ;  82.00 ;  4 ; N             ;     5768.8 ;    490.0 ;   650.50 ;     0.00 ; 16328.30 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;   3879.3 ;      11274.16 ;    74.81 ;      11591.36 ;    76.91 ;    0.00 ;
   5 ;    5 ;  -  ;   -    ;  4 ; N             ;     6071.8 ;    490.0 ;   650.50 ;     0.00 ; 17296.73 ;     0.00 ;     0.00 ;     0.00 ;  -12365.48 ;    -     ;    -     ;     0.00 ;   3879.3 ;      11274.16 ;    74.81 ;      11591.36 ;    76.91 ;    0.00 ;
   5 ;    5 ;   1 ;  46.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   5 ;    5 ;   2 ;  40.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   5 ;    5 ;   3 ;  82.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   5 ;    5 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;    6 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  2767.40 ;   393.00 ; 33325.00 ;     2.70 ;     0.00 ;     0.00 ;    8590.30 ;  2464.98 ;  6629.00 ;     0.00 ;  53353.9 ;     124718.90 ;    61.04 ;     144892.37 ;    70.91 ;    0.00 ;
   6 ;    6 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  2767.40 ;   393.00 ; 31562.23 ;   100.33 ;     0.00 ;     0.00 ;    7194.90 ;  1900.00 ;  6629.00 ;     0.00 ;  53353.9 ;     124718.90 ;    61.04 ;     144892.37 ;    70.91 ;    0.00 ;
   6 ;    6 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2767.40 ;   393.00 ; 23643.72 ;   115.60 ;     0.00 ;     0.00 ;    5965.48 ;  2176.20 ;  5699.83 ;     0.00 ;  53353.9 ;     124718.90 ;    61.04 ;     144892.37 ;    70.91 ;    0.00 ;
   6 ;    6 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2767.40 ;   393.00 ; 27918.79 ;    82.64 ;     0.00 ;     0.00 ;    6923.50 ;  2191.43 ;  6147.21 ;     0.00 ;  53353.9 ;     124718.90 ;    61.04 ;     144892.37 ;    70.91 ;    0.00 ;
   6 ;    6 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   690.50 ;     0.00 ;  4303.94 ;     0.00 ;     0.00 ;     0.00 ;    7526.06 ;    -     ;    -     ;     0.00 ;   2631.6 ;       8669.41 ;    43.57 ;       9357.49 ;    47.03 ;    0.00 ;
   6 ;    6 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   690.50 ;     0.00 ;  2585.24 ;     0.00 ;     0.00 ;     0.00 ;    7669.26 ;    -     ;    -     ;     0.00 ;   2631.6 ;       8669.41 ;    43.57 ;       9357.49 ;    47.03 ;    0.00 ;
   6 ;    6 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   690.50 ;     0.00 ;  1474.63 ;     0.00 ;     0.00 ;     0.00 ;    5816.77 ;    -     ;    -     ;     0.00 ;   2631.6 ;       8669.41 ;    43.57 ;       9357.49 ;    47.03 ;    0.00 ;
   6 ;    6 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   690.50 ;     0.00 ;  2460.26 ;     0.00 ;     0.00 ;     0.00 ;    6671.14 ;    -     ;    -     ;     0.00 ;   2631.6 ;       8669.41 ;    43.57 ;       9357.49 ;    47.03 ;    0.00 ;
   6 ;    6 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  3886.36 ;     0.00 ;     0.00 ;     0.00 ;    3512.64 ;    -     ;    -     ;     0.00 ;   8780.1 ;      36112.39 ;    69.98 ;      43022.40 ;    83.37 ;    0.00 ;
   6 ;    6 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  2832.13 ;     0.00 ;     0.00 ;     0.00 ;    4180.27 ;    -     ;    -     ;     0.00 ;   8780.1 ;      36112.39 ;    69.98 ;      43022.40 ;    83.37 ;    0.00 ;
   6 ;    6 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  2037.24 ;     0.00 ;     0.00 ;     0.00 ;    3201.76 ;    -     ;    -     ;     0.00 ;   8780.1 ;      36112.39 ;    69.98 ;      43022.40 ;    83.37 ;    0.00 ;
   6 ;    6 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2696.54 ;     0.00 ;     0.00 ;     0.00 ;    3497.75 ;    -     ;    -     ;     0.00 ;   8780.1 ;      36112.39 ;    69.98 ;      43022.40 ;    83.37 ;    0.00 ;
   6 ;    6 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  14394.7 ;      11591.36 ;    81.63 ;      11659.63 ;    82.11 ;    0.00 ;
   6 ;    6 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  14394.7 ;      11591.36 ;    81.63 ;      11659.63 ;    82.11 ;    0.00 ;
   6 ;    6 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  14394.7 ;      11591.36 ;    81.63 ;      11659.63 ;    82.11 ;    0.00 ;
   6 ;    6 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  14394.7 ;      11591.36 ;    81.63 ;      11659.63 ;    82.11 ;    0.00 ;
   6 ;    6 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;    6 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;    6 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;    6 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;    7 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  2767.40 ;   393.00 ; 32736.97 ;     0.00 ;     0.00 ;     0.00 ;    9175.63 ;  2464.98 ;  6629.00 ;     0.00 ;  48879.2 ;     124718.90 ;    61.04 ;     142179.33 ;    69.59 ;    0.00 ;
   6 ;    7 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  2767.40 ;   393.00 ; 29605.92 ;    65.60 ;     0.00 ;     0.00 ;    9116.48 ;  1900.00 ;  6629.00 ;     0.00 ;  48879.2 ;     124718.90 ;    61.04 ;     142179.33 ;    69.59 ;    0.00 ;
   6 ;    7 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2767.40 ;   393.00 ; 21573.19 ;   115.60 ;     0.00 ;     0.00 ;    8036.01 ;  2176.20 ;  5699.83 ;     0.00 ;  48879.2 ;     124718.90 ;    61.04 ;     142179.33 ;    69.59 ;    0.00 ;
   6 ;    7 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2767.40 ;   393.00 ; 26262.22 ;    74.32 ;     0.00 ;     0.00 ;    8571.75 ;  2191.43 ;  6147.21 ;     0.00 ;  48879.2 ;     124718.90 ;    61.04 ;     142179.33 ;    69.59 ;    0.00 ;
   6 ;    7 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   690.50 ;     0.00 ;  7101.30 ;     0.00 ;     0.00 ;     0.00 ;    4728.70 ;    -     ;    -     ;     0.00 ;   9670.7 ;       8669.41 ;    43.57 ;      14103.62 ;    70.88 ;    0.00 ;
   6 ;    7 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   690.50 ;     0.00 ;  5307.19 ;     0.00 ;     0.00 ;     0.00 ;    4947.31 ;    -     ;    -     ;     0.00 ;   9670.7 ;       8669.41 ;    43.57 ;      14103.62 ;    70.88 ;    0.00 ;
   6 ;    7 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   690.50 ;     0.00 ;  3934.03 ;     0.00 ;     0.00 ;     0.00 ;    3357.37 ;    -     ;    -     ;     0.00 ;   9670.7 ;       8669.41 ;    43.57 ;      14103.62 ;    70.88 ;    0.00 ;
   6 ;    7 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   690.50 ;     0.00 ;  5065.86 ;     0.00 ;     0.00 ;     0.00 ;    4065.55 ;    -     ;    -     ;     0.00 ;   9670.7 ;       8669.41 ;    43.57 ;      14103.62 ;    70.88 ;    0.00 ;
   6 ;    7 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  3574.63 ;     0.00 ;     0.00 ;     0.00 ;    3824.37 ;    -     ;    -     ;     0.00 ;   4912.7 ;      36112.39 ;    69.98 ;      39457.23 ;    76.46 ;    0.00 ;
   6 ;    7 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3128.88 ;     0.00 ;     0.00 ;     0.00 ;    3883.52 ;    -     ;    -     ;     0.00 ;   4912.7 ;      36112.39 ;    69.98 ;      39457.23 ;    76.46 ;    0.00 ;
   6 ;    7 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1575.01 ;     0.00 ;     0.00 ;     0.00 ;    3663.99 ;    -     ;    -     ;     0.00 ;   4912.7 ;      36112.39 ;    69.98 ;      39457.23 ;    76.46 ;    0.00 ;
   6 ;    7 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2440.11 ;     0.00 ;     0.00 ;     0.00 ;    3754.17 ;    -     ;    -     ;     0.00 ;   4912.7 ;      36112.39 ;    69.98 ;      39457.23 ;    76.46 ;    0.00 ;
   6 ;    7 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12046.3 ;      11591.36 ;    81.63 ;      11590.65 ;    81.62 ;    0.00 ;
   6 ;    7 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12046.3 ;      11591.36 ;    81.63 ;      11590.65 ;    81.62 ;    0.00 ;
   6 ;    7 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  12046.3 ;      11591.36 ;    81.63 ;      11590.65 ;    81.62 ;    0.00 ;
   6 ;    7 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  12046.3 ;      11591.36 ;    81.63 ;      11590.65 ;    81.62 ;    0.00 ;
   6 ;    7 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;    7 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;    7 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;    7 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;    8 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  2767.40 ;   393.00 ; 32572.86 ;    71.47 ;     0.00 ;     0.00 ;    9411.21 ;  2464.98 ;  6629.00 ;     0.00 ;  59275.0 ;     124718.90 ;    61.04 ;     145906.01 ;    71.41 ;    0.00 ;
   6 ;    8 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  2767.40 ;   393.00 ; 30197.81 ;   115.60 ;     0.00 ;     0.00 ;    8574.59 ;  1900.00 ;  6629.00 ;     0.00 ;  59275.0 ;     124718.90 ;    61.04 ;     145906.01 ;    71.41 ;    0.00 ;
   6 ;    8 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2767.40 ;   393.00 ; 21896.10 ;   115.60 ;     0.00 ;     0.00 ;    7713.10 ;  2176.20 ;  5699.83 ;     0.00 ;  59275.0 ;     124718.90 ;    61.04 ;     145906.01 ;    71.41 ;    0.00 ;
   6 ;    8 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2767.40 ;   393.00 ; 26516.31 ;   104.02 ;     0.00 ;     0.00 ;    8347.37 ;  2191.43 ;  6147.21 ;     0.00 ;  59275.0 ;     124718.90 ;    61.04 ;     145906.01 ;    71.41 ;    0.00 ;
   6 ;    8 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   690.50 ;     0.00 ;  5201.00 ;     0.00 ;     0.00 ;     0.00 ;    6629.00 ;    -     ;    -     ;     0.00 ;   4493.6 ;       8669.41 ;    43.57 ;      10877.72 ;    54.67 ;    0.00 ;
   6 ;    8 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   690.50 ;     0.00 ;  3498.96 ;     0.00 ;     0.00 ;     0.00 ;    6755.54 ;    -     ;    -     ;     0.00 ;   4493.6 ;       8669.41 ;    43.57 ;      10877.72 ;    54.67 ;    0.00 ;
   6 ;    8 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   690.50 ;     0.00 ;  1415.26 ;     0.00 ;     0.00 ;     0.00 ;    5876.14 ;    -     ;    -     ;     0.00 ;   4493.6 ;       8669.41 ;    43.57 ;      10877.72 ;    54.67 ;    0.00 ;
   6 ;    8 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   690.50 ;     0.00 ;  2865.04 ;     0.00 ;     0.00 ;     0.00 ;    6266.36 ;    -     ;    -     ;     0.00 ;   4493.6 ;       8669.41 ;    43.57 ;      10877.72 ;    54.67 ;    0.00 ;
   6 ;    8 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  4535.55 ;     0.00 ;     0.00 ;     0.00 ;    2863.45 ;    -     ;    -     ;     0.00 ;   8601.0 ;      36112.39 ;    69.98 ;      43018.97 ;    83.36 ;    0.00 ;
