-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
IPER ; ICEN ;IPAT ;  Dur   ;SIST;   Nome Sist   ;  Demanda   ;  GerPeq  ;   Gter   ;  GterAT  ;   Ghid   ;  Cbomb   ;  Compra  ;  Venda   ; IntercLiq  ; Itaipu50 ; Itaipu60 ; Deficit  ;   ENA    ;   EarmInic    ;EarmInic% ;    EarmFim    ; EarmFim% ;   CMO   ;
  -  ;  -   ;  -  ;  (h)   ; -  ;       -       ;    (MW)    ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;    (MW)    ;   (MW)   ;   (MW)   ;   (MW)   ; (MWmes)  ;    (MWmes)    ;   (%)    ;    (MWmes)    ;   (%)    ; ($/MWh) ;
-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
   4 ;    4 ;   2 ;  46.00 ;  2 ; S             ;    13987.9 ;   1773.0 ;   665.00 ;     0.00 ;  2809.60 ;     0.00 ;     0.00 ;     0.00 ;    8740.30 ;    -     ;    -     ;     0.00 ;    572.5 ;       4988.47 ;    25.07 ;       5069.56 ;    25.48 ;  126.15 ;
   4 ;    4 ;   3 ;  82.00 ;  2 ; S             ;    10872.9 ;   1773.0 ;   665.00 ;     0.00 ;  1419.50 ;     0.00 ;     0.00 ;     0.00 ;    7015.40 ;    -     ;    -     ;     0.00 ;    572.5 ;       4988.47 ;    25.07 ;       5069.56 ;    25.48 ;  120.83 ;
   4 ;    4 ;  -  ;   -    ;  2 ; S             ;    12893.2 ;   1773.0 ;   665.00 ;     0.00 ;  2451.31 ;     0.00 ;     0.00 ;     0.00 ;    8003.92 ;    -     ;    -     ;     0.00 ;    572.5 ;       4988.47 ;    25.07 ;       5069.56 ;    25.48 ;  123.80 ;
   4 ;    4 ;   1 ;  40.00 ;  3 ; NE            ;    13023.7 ;   4382.0 ;  1303.10 ;     0.00 ;  4295.66 ;     0.00 ;     0.00 ;     0.00 ;    3042.94 ;    -     ;    -     ;     0.00 ;   2044.6 ;      32882.00 ;    63.72 ;      34096.86 ;    66.07 ;  127.19 ;
   4 ;    4 ;   2 ;  46.00 ;  3 ; NE            ;    12601.0 ;   4382.0 ;  1119.20 ;     0.00 ;  2781.25 ;     0.00 ;     0.00 ;     0.00 ;    4318.55 ;    -     ;    -     ;     0.00 ;   2044.6 ;      32882.00 ;    63.72 ;      34096.86 ;    66.07 ;  126.15 ;
   4 ;    4 ;   3 ;  82.00 ;  3 ; NE            ;    10918.2 ;   4382.0 ;   426.17 ;     0.00 ;  2037.03 ;     0.00 ;     0.00 ;     0.00 ;    4073.00 ;    -     ;    -     ;     0.00 ;   2044.6 ;      32882.00 ;    63.72 ;      34096.86 ;    66.07 ;  125.33 ;
   4 ;    4 ;  -  ;   -    ;  3 ; NE            ;    11880.3 ;   4382.0 ;   824.72 ;     0.00 ;  2778.57 ;     0.00 ;     0.00 ;     0.00 ;    3894.98 ;    -     ;    -     ;     0.00 ;   2044.6 ;      32882.00 ;    63.72 ;      34096.86 ;    66.07 ;  126.00 ;
   4 ;    4 ;   1 ;  40.00 ;  4 ; N             ;     6262.1 ;    490.0 ;   650.50 ;     0.00 ; 18121.60 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;   3831.0 ;      10515.46 ;    69.77 ;      11080.16 ;    73.52 ;    0.00 ;
   4 ;    4 ;   2 ;  46.00 ;  4 ; N             ;     6215.1 ;    490.0 ;   650.50 ;     0.00 ; 18074.60 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;   3831.0 ;      10515.46 ;    69.77 ;      11080.16 ;    73.52 ;    0.00 ;
   4 ;    4 ;   3 ;  82.00 ;  4 ; N             ;     5659.6 ;    490.0 ;   650.50 ;     0.00 ; 16219.10 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;   3831.0 ;      10515.46 ;    69.77 ;      11080.16 ;    73.52 ;    0.00 ;
   4 ;    4 ;  -  ;   -    ;  4 ; N             ;     5955.2 ;    490.0 ;   650.50 ;     0.00 ; 17180.13 ;     0.00 ;     0.00 ;     0.00 ;  -12365.48 ;    -     ;    -     ;     0.00 ;   3831.0 ;      10515.46 ;    69.77 ;      11080.16 ;    73.52 ;    0.00 ;
   4 ;    4 ;   1 ;  40.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   4 ;    4 ;   2 ;  46.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   4 ;    4 ;   3 ;  82.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   4 ;    4 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   5 ;    5 ;   1 ;  46.00 ;  1 ; SE            ;    48334.6 ;   3952.0 ;  3280.80 ;   393.00 ; 33830.47 ;    42.20 ;     0.00 ;     0.00 ;    9033.53 ;  2197.93 ;  6300.00 ;     0.00 ;  12677.5 ;     101057.76 ;    49.46 ;     104375.34 ;    51.08 ;  126.17 ;
   5 ;    5 ;   2 ;  40.00 ;  1 ; SE            ;    45419.1 ;   3952.0 ;  3282.80 ;   393.00 ; 31704.90 ;   115.60 ;     0.00 ;     0.00 ;    8267.00 ;  2299.23 ;  5979.93 ;     0.00 ;  12677.5 ;     101057.76 ;    49.46 ;     104375.34 ;    51.08 ;  124.36 ;
   5 ;    5 ;   3 ;  82.00 ;  1 ; SE            ;    36941.0 ;   3952.0 ;  3273.80 ;   393.00 ; 25377.86 ;   115.60 ;     0.00 ;     0.00 ;    5695.94 ;  1900.00 ;  3872.71 ;     0.00 ;  12677.5 ;     101057.76 ;    49.46 ;     104375.34 ;    51.08 ;  118.79 ;
   5 ;    5 ;  -  ;   -    ;  1 ; SE            ;    42079.3 ;   3952.0 ;  3277.86 ;   393.00 ; 29198.70 ;    95.50 ;     0.00 ;     0.00 ;    7221.96 ;  2076.63 ;  5039.05 ;     0.00 ;  12677.5 ;     101057.76 ;    49.46 ;     104375.34 ;    51.08 ;  122.14 ;
   5 ;    5 ;   1 ;  46.00 ;  2 ; S             ;    15172.6 ;   1773.0 ;   665.00 ;     0.00 ;  5632.42 ;     0.00 ;     0.00 ;     0.00 ;    7102.18 ;    -     ;    -     ;     0.00 ;   1382.5 ;       5069.56 ;    25.48 ;       5649.70 ;    28.39 ;  126.17 ;
   5 ;    5 ;   2 ;  40.00 ;  2 ; S             ;    13452.9 ;   1773.0 ;   665.00 ;     0.00 ;  5034.97 ;     0.00 ;     0.00 ;     0.00 ;    5979.93 ;    -     ;    -     ;     0.00 ;   1382.5 ;       5069.56 ;    25.48 ;       5649.70 ;    28.39 ;  124.36 ;
   5 ;    5 ;   3 ;  82.00 ;  2 ; S             ;    10457.1 ;   1773.0 ;   665.00 ;     0.00 ;  2215.33 ;     0.00 ;     0.00 ;     0.00 ;    5803.77 ;    -     ;    -     ;     0.00 ;   1382.5 ;       5069.56 ;    25.48 ;       5649.70 ;    28.39 ;  118.79 ;
   5 ;    5 ;  -  ;   -    ;  2 ; S             ;    12461.5 ;   1773.0 ;   665.00 ;     0.00 ;  3822.30 ;     0.00 ;     0.00 ;     0.00 ;    6201.23 ;    -     ;    -     ;     0.00 ;   1382.5 ;       5069.56 ;    25.48 ;       5649.70 ;    28.39 ;  122.14 ;
   5 ;    5 ;   1 ;  46.00 ;  3 ; NE            ;    13001.6 ;   4382.0 ;  1117.95 ;     0.00 ;  4337.36 ;     0.00 ;     0.00 ;     0.00 ;    3164.29 ;    -     ;    -     ;     0.00 ;   1921.0 ;      34096.86 ;    66.07 ;      34873.15 ;    67.58 ;  126.17 ;
   5 ;    5 ;   2 ;  40.00 ;  3 ; NE            ;    12579.6 ;   4382.0 ;   738.67 ;     0.00 ;  2725.93 ;     0.00 ;     0.00 ;     0.00 ;    4733.00 ;    -     ;    -     ;     0.00 ;   1921.0 ;      34096.86 ;    66.07 ;      34873.15 ;    67.58 ;  125.33 ;
   5 ;    5 ;   3 ;  82.00 ;  3 ; NE            ;    10899.7 ;   4382.0 ;   371.20 ;     0.00 ;  2073.50 ;     0.00 ;     0.00 ;     0.00 ;    4073.00 ;    -     ;    -     ;     0.00 ;   1921.0 ;      34096.86 ;    66.07 ;      34873.15 ;    67.58 ;  124.17 ;
   5 ;    5 ;  -  ;   -    ;  3 ; NE            ;    11875.2 ;   4382.0 ;   663.16 ;     0.00 ;  2848.71 ;     0.00 ;     0.00 ;     0.00 ;    3981.33 ;    -     ;    -     ;     0.00 ;   1921.0 ;      34096.86 ;    66.07 ;      34873.15 ;    67.58 ;  124.99 ;
   5 ;    5 ;   1 ;  46.00 ;  4 ; N             ;     6382.9 ;    490.0 ;   650.50 ;     0.00 ; 18242.40 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;   3925.1 ;      11080.16 ;    73.52 ;      11214.15 ;    74.41 ;    0.00 ;
   5 ;    5 ;   2 ;  40.00 ;  4 ; N             ;     6335.0 ;    490.0 ;   650.50 ;     0.00 ; 18194.50 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;   3925.1 ;      11080.16 ;    73.52 ;      11214.15 ;    74.41 ;    0.00 ;
   5 ;    5 ;   3 ;  82.00 ;  4 ; N             ;     5768.8 ;    490.0 ;   650.50 ;     0.00 ; 16328.30 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;   3925.1 ;      11080.16 ;    73.52 ;      11214.15 ;    74.41 ;    0.00 ;
   5 ;    5 ;  -  ;   -    ;  4 ; N             ;     6071.8 ;    490.0 ;   650.50 ;     0.00 ; 17296.73 ;     0.00 ;     0.00 ;     0.00 ;  -12365.48 ;    -     ;    -     ;     0.00 ;   3925.1 ;      11080.16 ;    73.52 ;      11214.15 ;    74.41 ;    0.00 ;
   5 ;    5 ;   1 ;  46.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   5 ;    5 ;   2 ;  40.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   5 ;    5 ;   3 ;  82.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   5 ;    5 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;    6 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3576.50 ;   393.00 ; 34390.94 ;     0.00 ;     0.00 ;     0.00 ;    6712.56 ;  1900.00 ;  5790.13 ;     0.00 ;  45189.6 ;     104375.34 ;    51.08 ;     117502.56 ;    57.51 ;  120.14 ;
   6 ;    6 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3576.50 ;   393.00 ; 32891.19 ;     0.00 ;     0.00 ;     0.00 ;    4956.51 ;  1900.00 ;  5845.13 ;     0.00 ;  45189.6 ;     104375.34 ;    51.08 ;     117502.56 ;    57.51 ;  119.45 ;
   6 ;    6 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 24301.40 ;   110.50 ;     0.00 ;     0.00 ;    4531.71 ;  1900.00 ;  3733.16 ;     0.00 ;  45189.6 ;     104375.34 ;    51.08 ;     117502.56 ;    57.51 ;  114.76 ;
   6 ;    6 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3556.74 ;   393.00 ; 28830.68 ;    57.30 ;     0.00 ;     0.00 ;    5196.93 ;  1900.00 ;  4735.61 ;     0.00 ;  45189.6 ;     104375.34 ;    51.08 ;     117502.56 ;    57.51 ;  106.33 ;
   6 ;    6 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2297.67 ;     0.00 ;     0.00 ;     0.00 ;    9240.13 ;    -     ;    -     ;     0.00 ;   1178.3 ;       5649.70 ;    28.39 ;       6003.15 ;    30.17 ;  120.14 ;
   6 ;    6 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1449.97 ;     0.00 ;     0.00 ;     0.00 ;    8512.33 ;    -     ;    -     ;     0.00 ;   1178.3 ;       5649.70 ;    28.39 ;       6003.15 ;    30.17 ;  119.45 ;
   6 ;    6 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   535.69 ;     0.00 ;     0.00 ;     0.00 ;    6463.51 ;    -     ;    -     ;     0.00 ;   1178.3 ;       5649.70 ;    28.39 ;       6003.15 ;    30.17 ;  114.76 ;
   6 ;    6 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1198.29 ;     0.00 ;     0.00 ;     0.00 ;    7640.92 ;    -     ;    -     ;     0.00 ;   1178.3 ;       5649.70 ;    28.39 ;       6003.15 ;    30.17 ;  106.33 ;
   6 ;    6 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5422.62 ;     0.00 ;     0.00 ;     0.00 ;    1976.38 ;    -     ;    -     ;     0.00 ;   8264.9 ;      34873.15 ;    67.58 ;      40520.08 ;    78.52 ;  119.27 ;
   6 ;    6 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4836.02 ;     0.00 ;     0.00 ;     0.00 ;    2176.38 ;    -     ;    -     ;     0.00 ;   8264.9 ;      34873.15 ;    67.58 ;      40520.08 ;    78.52 ;  119.26 ;
   6 ;    6 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1404.70 ;     0.00 ;     0.00 ;     0.00 ;    3834.30 ;    -     ;    -     ;     0.00 ;   8264.9 ;      34873.15 ;    67.58 ;      40520.08 ;    78.52 ;  114.76 ;
   6 ;    6 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3210.71 ;     0.00 ;     0.00 ;     0.00 ;    2983.58 ;    -     ;    -     ;     0.00 ;   8264.9 ;      34873.15 ;    67.58 ;      40520.08 ;    78.52 ;  106.33 ;
   6 ;    6 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  14445.5 ;      11214.15 ;    78.97 ;      11134.71 ;    78.41 ;    0.00 ;
   6 ;    6 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  14445.5 ;      11214.15 ;    78.97 ;      11134.71 ;    78.41 ;    0.00 ;
   6 ;    6 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  14445.5 ;      11214.15 ;    78.97 ;      11134.71 ;    78.41 ;    0.00 ;
   6 ;    6 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  14445.5 ;      11214.15 ;    78.97 ;      11134.71 ;    78.41 ;    0.00 ;
   6 ;    6 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;    6 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;    6 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;    6 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;    7 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3576.50 ;   393.00 ; 29999.41 ;     0.00 ;     0.00 ;     0.00 ;   11104.09 ;  1900.00 ;  5790.13 ;     0.00 ;  40778.5 ;     104375.34 ;    51.08 ;     115038.46 ;    56.30 ;  130.41 ;
   6 ;    7 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3576.50 ;   393.00 ; 27863.97 ;     0.00 ;     0.00 ;     0.00 ;    9983.73 ;  1900.00 ;  5845.13 ;     0.00 ;  40778.5 ;     104375.34 ;    51.08 ;     115038.46 ;    56.30 ;  129.69 ;
   6 ;    7 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3576.50 ;   393.00 ; 22570.95 ;    96.01 ;     0.00 ;     0.00 ;    6209.57 ;  1900.00 ;  3733.16 ;     0.00 ;  40778.5 ;     104375.34 ;    51.08 ;     115038.46 ;    56.30 ;  124.23 ;
   6 ;    7 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3576.50 ;   393.00 ; 25679.66 ;    49.79 ;     0.00 ;     0.00 ;    8320.68 ;  1900.00 ;  4735.61 ;     0.00 ;  40778.5 ;     104375.34 ;    51.08 ;     115038.46 ;    56.30 ;  106.33 ;
   6 ;    7 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  6974.07 ;     0.00 ;     0.00 ;     0.00 ;    4563.73 ;    -     ;    -     ;     0.00 ;   7184.8 ;       5649.70 ;    28.39 ;       9333.10 ;    46.91 ;  130.41 ;
   6 ;    7 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  5315.00 ;     0.00 ;     0.00 ;     0.00 ;    4647.30 ;    -     ;    -     ;     0.00 ;   7184.8 ;       5649.70 ;    28.39 ;       9333.10 ;    46.91 ;  129.69 ;
   6 ;    7 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;  2296.86 ;     0.00 ;     0.00 ;     0.00 ;    4702.34 ;    -     ;    -     ;     0.00 ;   7184.8 ;       5649.70 ;    28.39 ;       9333.10 ;    46.91 ;  124.23 ;
   6 ;    7 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  4185.29 ;     0.00 ;     0.00 ;     0.00 ;    4653.92 ;    -     ;    -     ;     0.00 ;   7184.8 ;       5649.70 ;    28.39 ;       9333.10 ;    46.91 ;  106.33 ;
   6 ;    7 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;  1175.90 ;     0.00 ;  4675.99 ;     0.00 ;     0.00 ;     0.00 ;    1895.91 ;    -     ;    -     ;     0.00 ;   4462.0 ;      34873.15 ;    67.58 ;      37399.63 ;    72.47 ;  130.36 ;
   6 ;    7 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;  1175.90 ;     0.00 ;  3169.03 ;     0.00 ;     0.00 ;     0.00 ;    3016.27 ;    -     ;    -     ;     0.00 ;   4462.0 ;      34873.15 ;    67.58 ;      37399.63 ;    72.47 ;  129.69 ;
   6 ;    7 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1321.39 ;     0.00 ;     0.00 ;     0.00 ;    3917.61 ;    -     ;    -     ;     0.00 ;   4462.0 ;      34873.15 ;    67.58 ;      37399.63 ;    72.47 ;  124.23 ;
   6 ;    7 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   747.03 ;     0.00 ;  2606.34 ;     0.00 ;     0.00 ;     0.00 ;    3189.71 ;    -     ;    -     ;     0.00 ;   4462.0 ;      34873.15 ;    67.58 ;      37399.63 ;    72.47 ;  106.33 ;
   6 ;    7 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12102.9 ;      11214.15 ;    78.97 ;      11061.39 ;    77.89 ;    0.00 ;
   6 ;    7 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12102.9 ;      11214.15 ;    78.97 ;      11061.39 ;    77.89 ;    0.00 ;
   6 ;    7 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  12102.9 ;      11214.15 ;    78.97 ;      11061.39 ;    77.89 ;    0.00 ;
   6 ;    7 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  12102.9 ;      11214.15 ;    78.97 ;      11061.39 ;    77.89 ;    0.00 ;
   6 ;    7 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;    7 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;    7 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;    7 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;    8 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 32473.80 ;    21.54 ;     0.00 ;     0.00 ;    8689.34 ;  1900.00 ;  5790.13 ;     0.00 ;  50960.1 ;     104375.34 ;    51.08 ;     121824.95 ;    59.62 ;  107.59 ;
   6 ;    8 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3538.40 ;   393.00 ; 29398.49 ;   115.60 ;     0.00 ;     0.00 ;    8602.91 ;  1900.00 ;  5845.13 ;     0.00 ;  50960.1 ;     104375.34 ;    51.08 ;     121824.95 ;    59.62 ;  106.38 ;
   6 ;    8 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 23776.80 ;   115.60 ;     0.00 ;     0.00 ;    5061.40 ;  1900.00 ;  3733.16 ;     0.00 ;  50960.1 ;     104375.34 ;    51.08 ;     121824.95 ;    59.62 ;  101.32 ;
   6 ;    8 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3538.40 ;   393.00 ; 27290.34 ;    90.92 ;     0.00 ;     0.00 ;    6789.24 ;  1900.00 ;  4735.61 ;     0.00 ;  50960.1 ;     104375.34 ;    51.08 ;     121824.95 ;    59.62 ;  106.33 ;
   6 ;    8 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  3130.01 ;     0.00 ;     0.00 ;     0.00 ;    8407.79 ;    -     ;    -     ;     0.00 ;   2540.9 ;       5649.70 ;    28.39 ;       7068.42 ;    35.52 ;  107.59 ;
   6 ;    8 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1921.62 ;     0.00 ;     0.00 ;     0.00 ;    8040.68 ;    -     ;    -     ;     0.00 ;   2540.9 ;       5649.70 ;    28.39 ;       7068.42 ;    35.52 ;  106.38 ;
   6 ;    8 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   599.82 ;     0.00 ;     0.00 ;     0.00 ;    6399.38 ;    -     ;    -     ;     0.00 ;   2540.9 ;       5649.70 ;    28.39 ;       7068.42 ;    35.52 ;  101.32 ;
   6 ;    8 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1553.26 ;     0.00 ;     0.00 ;     0.00 ;    7285.94 ;    -     ;    -     ;     0.00 ;   2540.9 ;       5649.70 ;    28.39 ;       7068.42 ;    35.52 ;  106.33 ;
   6 ;    8 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5705.99 ;     0.00 ;     0.00 ;     0.00 ;    1693.01 ;    -     ;    -     ;     0.00 ;   8088.1 ;      34873.15 ;    67.58 ;      40230.89 ;    77.96 ;  106.54 ;
